rank,prev_rank,name,league,off,def,spi
75,79,Torino,Italy Serie A,1.64,0.86,64.21
76,80,Getafe,Spanish Primera Division,1.55,0.78,64.19
77,75,Young Boys,Swiss Raiffeisen Super League,2.05,1.21,63.93
78,74,Mallorca,Spanish Primera Division,1.52,0.77,63.84
79,77,Fluminense,Brasileiro Série A,1.62,0.85,63.83
80,88,Galatasaray,Turkish Turkcell Super Lig,1.88,1.08,63.69
81,81,Monterrey,Mexican Primera Division Torneo Clausura,1.71,0.95,63.28
82,78,Udinese,Italy Serie A,1.82,1.05,63.19
83,82,Slavia Prague,UEFA Europa Conference League,1.83,1.06,63.09
84,91,AZ,Dutch Eredivisie,1.93,1.15,63.02
85,90,Werder Bremen,German Bundesliga,1.82,1.07,62.87
86,85,TSG Hoffenheim,German Bundesliga,1.91,1.17,62.28
87,86,Internacional,Brasileiro Série A,1.58,0.89,62.15
88,89,Dinamo Zagreb,UEFA Champions League,1.8,1.09,61.85
89,92,Braga,Portuguese Liga,1.74,1.04,61.77
90,87,Espanyol,Spanish Primera Division,1.65,0.96,61.76
91,107,FC Copenhagen,Danish SAS-Ligaen,1.71,1.02,61.73
92,83,Club América,Mexican Primera Division Torneo Clausura,1.76,1.08,61.28
93,84,Sassuolo,Italy Serie A,1.77,1.09,61.22
94,96,Everton,Barclays Premier League,1.66,1.0,61.1
95,95,São Paulo,Brasileiro Série A,1.53,0.89,60.93
96,93,Southampton,Barclays Premier League,1.61,0.96,60.92
97,106,Schalke 04,German Bundesliga,1.63,1.0,60.38
98,94,Tigres UANL,Mexican Primera Division Torneo Clausura,1.61,0.98,60.35
99,102,Burnley,English League Championship,1.48,0.9,59.75
100,98,Bologna,Italy Serie A,1.62,1.03,59.55
101,116,Olympiacos,Greek Super League,1.56,0.98,59.49
102,97,Hertha Berlin,German Bundesliga,1.68,1.09,59.32
103,105,Bodo/Glimt,Norwegian Tippeligaen,2.07,1.44,59.25
104,99,Toulouse,French Ligue 1,1.73,1.14,59.21
105,124,Antwerp,Belgian Jupiler League,1.59,1.01,59.17
106,103,Shakhtar Donetsk,UEFA Europa League,1.78,1.21,58.76
107,109,Cadiz,Spanish Primera Division,1.51,0.96,58.74
108,111,Slovácko,UEFA Europa Conference League,1.77,1.21,58.54
109,112,Red Star Belgrade,UEFA Europa League,1.75,1.19,58.52
110,101,Spartak Moscow,Russian Premier Liga,1.74,1.19,58.4
111,104,FC Augsburg,German Bundesliga,1.75,1.19,58.39
112,108,FC Utrecht,Dutch Eredivisie,1.81,1.25,58.18
113,113,River Plate,Argentina Primera Division,1.58,1.07,57.74
114,110,Union Saint Gilloise,Belgian Jupiler League,1.82,1.3,57.58
115,115,Strasbourg,French Ligue 1,1.62,1.12,57.32
116,121,AFC Bournemouth,Barclays Premier League,1.65,1.16,57.1
117,120,Lecce,Italy Serie A,1.4,0.93,57.07
118,119,Molde,Norwegian Tippeligaen,1.88,1.37,56.95
119,117,Philadelphia Union,Major League Soccer,1.73,1.24,56.73
120,127,Clermont Foot,French Ligue 1,1.41,0.95,56.62
121,118,Verona,Italy Serie A,1.49,1.04,56.41
122,100,Club Brugge,Belgian Jupiler League,1.75,1.29,56.01
123,123,Monza,Italy Serie A,1.56,1.12,55.99
124,139,Middlesbrough,English League Championship,1.58,1.14,55.97
125,122,Los Angeles FC,Major League Soccer,1.76,1.31,55.96
126,114,Almeria,Spanish Primera Division,1.64,1.19,55.92
127,128,Real Valladolid,Spanish Primera Division,1.49,1.07,55.75
128,134,KAA Gent,Belgian Jupiler League,1.54,1.12,55.59
129,143,AEK Athens,Greek Super League,1.49,1.08,55.5
130,126,Vitesse,Dutch Eredivisie,1.59,1.18,55.41
131,125,Nottingham Forest,Barclays Premier League,1.51,1.1,55.37
132,129,Nantes,French Ligue 1,1.41,1.01,55.34
133,131,VfL Bochum,German Bundesliga,1.73,1.31,55.34
134,133,Ferencvaros,UEFA Europa League,1.62,1.21,55.31
135,146,Pachuca,Mexican Primera Division Torneo Clausura,1.59,1.2,54.89
136,130,Viktoria Plzen,UEFA Champions League,1.82,1.41,54.85
137,132,Sheffield United,English League Championship,1.47,1.09,54.53
138,153,Montpellier,French Ligue 1,1.56,1.18,54.41
139,148,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.47,1.11,54.33
140,138,Lorient,French Ligue 1,1.54,1.17,54.22
141,135,América Mineiro,Brasileiro Série A,1.42,1.06,54.04
142,140,Dinamo Moscow,Russian Premier Liga,1.59,1.23,53.99
143,136,Corinthians,Brasileiro Série A,1.24,0.89,53.97
144,137,Fortaleza,Brasileiro Série A,1.34,1.0,53.96
145,156,Adana Demirspor,Turkish Turkcell Super Lig,1.55,1.2,53.85
146,141,Besiktas,Turkish Turkcell Super Lig,1.54,1.19,53.73
147,145,West Bromwich Albion,English League Championship,1.4,1.07,53.6
148,155,Guimaraes,Portuguese Liga,1.26,0.94,53.43
149,158,Vizela,Portuguese Liga,1.4,1.08,53.24
150,151,New York City FC,Major League Soccer,1.59,1.27,53.19
151,150,Dynamo Kiev,UEFA Europa League,1.51,1.19,53.06
152,149,NEC,Dutch Eredivisie,1.5,1.19,52.94
153,147,FC Midtjylland,Danish SAS-Ligaen,1.48,1.18,52.91
154,181,PAOK Salonika,Greek Super League,1.37,1.07,52.88
155,154,Anderlecht,Belgian Jupiler League,1.46,1.18,52.23
156,142,CSKA Moscow,Russian Premier Liga,1.4,1.12,52.16
157,157,SC Dnipro-1,UEFA Europa Conference League,1.55,1.28,52.11
158,152,Yokohama F. Marinos,Japanese J League,1.61,1.34,51.93
159,161,Steaua Bucuresti,UEFA Europa Conference League,1.5,1.24,51.89
160,173,Elche,Spanish Primera Division,1.53,1.27,51.81
161,144,Trabzonspor,Turkish Turkcell Super Lig,1.55,1.29,51.77
162,166,Luton Town,English League Championship,1.32,1.06,51.77
163,159,Norwich City,English League Championship,1.46,1.2,51.73
164,193,Stoke City,English League Championship,1.38,1.13,51.72
165,167,Millwall,English League Championship,1.37,1.11,51.69
166,170,Brest,French Ligue 1,1.42,1.16,51.68
167,163,Auxerre,French Ligue 1,1.35,1.1,51.67
168,160,Gil Vicente,Portuguese Liga,1.47,1.22,51.38
169,168,Guadalajara,Mexican Primera Division Torneo Clausura,1.36,1.12,51.37
170,171,FC Sheriff Tiraspol,UEFA Europa League,1.5,1.27,51.27
171,176,Toluca,Mexican Primera Division Torneo Clausura,1.52,1.28,51.23
172,169,FK Partizan Belgrade,UEFA Europa Conference League,1.41,1.17,51.22
173,175,Empoli,Italy Serie A,1.51,1.29,51.07
174,172,Atlético Paranaense,Brasileiro Série A,1.32,1.11,50.65
175,164,Kawasaki Frontale,Japanese J League,1.66,1.45,50.63
176,178,Famalicao,Portuguese Liga,1.32,1.11,50.58
177,177,Rapid Vienna,Austrian T-Mobile Bundesliga,1.51,1.3,50.56
178,194,Heerenveen,Dutch Eredivisie,1.56,1.36,50.5
179,162,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.33,1.13,50.35
180,174,Atlanta United FC,Major League Soccer,1.57,1.38,50.27
181,180,Santos,Brasileiro Série A,1.27,1.07,50.19
182,183,Rosenborg,Norwegian Tippeligaen,1.94,1.77,49.94
183,184,Sparta,Dutch Eredivisie,1.47,1.29,49.93
184,204,Frosinone,Italy Serie B,1.35,1.18,49.86
185,188,Lech Poznan,UEFA Europa Conference League,1.3,1.13,49.68
186,186,AC Ajaccio,French Ligue 1,1.3,1.13,49.59
187,189,Botafogo,Brasileiro Série A,1.23,1.07,49.52
188,165,Cruz Azul,Mexican Primera Division Torneo Clausura,1.31,1.14,49.5
189,197,Cremonese,Italy Serie A,1.5,1.34,49.49
190,190,FK Qarabag,UEFA Europa League,1.41,1.25,49.41
191,191,Maccabi Haifa,UEFA Champions League,1.69,1.54,49.35
192,185,RKC,Dutch Eredivisie,1.61,1.47,49.33
193,192,Hapoel Be'er,UEFA Europa Conference League,1.49,1.34,49.22
194,182,Talleres de Córdoba,Argentina Primera Division,1.37,1.22,49.21
195,202,LASK Linz,Austrian T-Mobile Bundesliga,1.54,1.41,48.8
196,213,Argentinos Juniors,Argentina Primera Division,1.25,1.11,48.74
197,196,Sampdoria,Italy Serie A,1.32,1.19,48.57
198,200,FC Arouca,Portuguese Liga,1.2,1.07,48.48
199,198,Santos Laguna,Mexican Primera Division Torneo Clausura,1.54,1.43,48.36
200,206,León,Mexican Primera Division Torneo Clausura,1.3,1.19,48.23
201,208,Velez Sarsfield,Argentina Primera Division,1.22,1.1,48.18
202,203,Bragantino,Brasileiro Série A,1.4,1.29,48.17
203,217,Coventry City,English League Championship,1.23,1.12,48.15
204,209,Spezia,Italy Serie A,1.45,1.35,48.1
205,187,KVC Westerlo,Belgian Jupiler League,1.62,1.52,48.1
206,179,Rostov,Russian Premier Liga,1.52,1.43,48.05
207,219,Metz,French Ligue 2,1.27,1.17,47.96
208,205,Rio Ave,Portuguese Liga,1.16,1.06,47.86
209,195,Boca Juniors,Argentina Primera Division,1.28,1.18,47.86
210,215,Atlas,Mexican Primera Division Torneo Clausura,1.29,1.21,47.38
211,240,Vissel Kobe,Japanese J League,1.38,1.31,47.31
212,210,Watford,English League Championship,1.26,1.18,47.25
213,201,FC Nordsjaelland,Danish SAS-Ligaen,1.42,1.36,47.21
214,218,Seattle Sounders FC,Major League Soccer,1.47,1.41,47.17
215,199,Go Ahead Eagles,Dutch Eredivisie,1.58,1.54,46.91
216,229,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.4,1.36,46.91
217,228,FC Cincinnati,Major League Soccer,1.54,1.51,46.8
218,214,Boavista,Portuguese Liga,1.27,1.22,46.74
219,211,St Gallen,Swiss Raiffeisen Super League,1.71,1.69,46.65
220,224,Chaves,Portuguese Liga,1.34,1.3,46.59
221,236,Standard Liege,Belgian Jupiler League,1.45,1.43,46.52
222,241,Hearts,Scottish Premiership,1.46,1.44,46.38
223,207,FC Krasnodar,Russian Premier Liga,1.47,1.45,46.34
224,226,Panathinaikos,Greek Super League,1.04,1.0,45.95
225,221,Fatih Karagümrük,Turkish Turkcell Super Lig,1.74,1.76,45.91
226,237,Terek Grozny,Russian Premier Liga,1.37,1.37,45.89
227,222,Ceará,Brasileiro Série A,1.14,1.12,45.73
228,232,Cercle Brugge,Belgian Jupiler League,1.41,1.42,45.71
229,235,Urawa Red Diamonds,Japanese J League,1.34,1.35,45.49
230,220,Sochaux,French Ligue 2,1.22,1.23,45.45
231,231,Hammarby,Swedish Allsvenskan,1.52,1.55,45.44
232,212,Angers,French Ligue 1,1.31,1.33,45.34
233,223,Swansea City,English League Championship,1.34,1.36,45.22
234,242,AEK Larnaca,UEFA Europa League,1.16,1.17,45.14
235,227,Los Angeles Galaxy,Major League Soccer,1.54,1.59,44.99
236,216,Sochi,Russian Premier Liga,1.37,1.41,44.97
237,249,Silkeborg,Danish SAS-Ligaen,1.52,1.58,44.75
238,239,Apollon Limassol,UEFA Europa Conference League,1.21,1.24,44.74
239,238,San Lorenzo,Argentina Primera Division,1.1,1.12,44.71
240,250,Fortuna Sittard,Dutch Eredivisie,1.51,1.57,44.63
241,230,Portimonense,Portuguese Liga,1.23,1.28,44.42
242,243,Huracán,Argentina Primera Division,1.13,1.17,44.38
243,246,Casa Pia,Portuguese Liga,1.14,1.18,44.2
244,233,Tigre,Argentina Primera Division,1.26,1.33,44.0
245,255,Salernitana,Italy Serie A,1.39,1.47,43.99
246,281,Genoa,Italy Serie B,1.06,1.12,43.83
247,270,Hibernian,Scottish Premiership,1.35,1.45,43.63
248,248,Sporting de Charleroi,Belgian Jupiler League,1.25,1.34,43.55
249,272,Granada,Spanish Segunda Division,1.05,1.12,43.4
250,261,Nashville SC,Major League Soccer,1.26,1.36,43.38
251,257,Toronto FC,Major League Soccer,1.47,1.6,43.33
252,247,Bordeaux,French Ligue 2,1.22,1.32,43.25
253,225,Sunderland,English League Championship,1.25,1.35,43.24
254,252,Sheffield Wednesday,English League One,1.21,1.32,43.19
255,264,Austin FC,Major League Soccer,1.46,1.6,43.14
256,234,Racing Club,Argentina Primera Division,1.24,1.36,43.01
257,298,Gazovik Orenburg,Russian Premier Liga,1.48,1.62,43.01
258,269,Basel,Swiss Raiffeisen Super League,1.31,1.43,43.0
259,258,CFR 1907 Cluj,UEFA Europa Conference League,1.22,1.33,42.98
260,256,Troyes,French Ligue 1,1.43,1.57,42.97
261,245,Pumas Unam,Mexican Primera Division Torneo Clausura,1.32,1.45,42.89
262,260,Kayserispor,Turkish Turkcell Super Lig,1.4,1.54,42.86
263,277,Kashima Antlers,Japanese J League,1.31,1.45,42.81
264,251,Mamelodi Sundowns,South African ABSA Premier League,1.14,1.25,42.66
265,278,FC Dallas,Major League Soccer,1.27,1.41,42.63
266,267,Bristol City,English League Championship,1.17,1.29,42.61
267,263,Le Havre,French Ligue 2,0.95,1.04,42.52
268,265,Atlético Goianiense,Brasileiro Série A,1.22,1.36,42.47
269,279,Estoril Praia,Portuguese Liga,1.18,1.32,42.42
270,253,Brondby,Danish SAS-Ligaen,1.37,1.53,42.41
271,262,FC Zurich,Swiss Raiffeisen Super League,1.32,1.48,42.38
272,289,Puebla,Mexican Primera Division Torneo Clausura,1.35,1.51,42.3
273,259,New York Red Bulls,Major League Soccer,1.15,1.29,42.29
274,274,BK Hacken,Swedish Allsvenskan,1.59,1.78,42.19
275,275,Cuiaba,Brasileiro Série A,1.12,1.25,42.18
276,254,Levante,Spanish Segunda Division,1.09,1.23,42.12
277,244,Aris Salonika,Greek Super League,1.1,1.23,42.06
278,282,Hamburg SV,German 2. Bundesliga,1.47,1.66,41.95
279,266,Viborg,Danish SAS-Ligaen,1.25,1.41,41.91
280,280,IF Elfsborg,Swedish Allsvenskan,1.38,1.57,41.89
281,286,Maritimo,Portuguese Liga,1.15,1.3,41.8
282,283,Ludogorets,UEFA Europa League,1.3,1.49,41.66
283,271,Montreal Impact,Major League Soccer,1.3,1.49,41.59
284,276,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.49,1.7,41.58
285,294,Sivasspor,Turkish Turkcell Super Lig,1.31,1.51,41.36
286,293,Las Palmas,Spanish Segunda Division,0.92,1.06,41.34
287,268,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.58,1.82,41.33
288,288,Sporting Kansas City,Major League Soccer,1.19,1.38,41.1
289,296,St Etienne,French Ligue 2,1.31,1.53,41.01
290,337,Ipswich Town,English League One,1.22,1.43,41.01
291,305,Defensa y Justicia,Argentina Primera Division,1.18,1.37,40.96
292,287,Djurgardens IF,Swedish Allsvenskan,1.24,1.45,40.94
293,325,Cagliari,Italy Serie B,1.09,1.28,40.87
294,302,Lanus,Argentina Primera Division,1.13,1.33,40.86
295,273,Orlando City SC,Major League Soccer,1.22,1.43,40.84
296,308,Portland Timbers,Major League Soccer,1.41,1.65,40.82
297,303,Parma,Italy Serie B,1.14,1.33,40.82
298,301,FC Groningen,Dutch Eredivisie,1.34,1.58,40.76
299,284,Emmen,Dutch Eredivisie,1.26,1.48,40.74
300,300,New England Revolution,Major League Soccer,1.32,1.56,40.56
301,309,Bari,Italy Serie B,1.18,1.4,40.52
302,292,Krylia Sovetov,Russian Premier Liga,1.1,1.3,40.48
303,290,Konyaspor,Turkish Turkcell Super Lig,1.14,1.36,40.46
304,285,Alavés,Spanish Segunda Division,0.99,1.18,40.46
305,304,FC St. Pauli,German 2. Bundesliga,1.25,1.49,40.41
306,323,St. Truidense,Belgian Jupiler League,1.03,1.23,40.31
307,299,Tijuana,Mexican Primera Division Torneo Clausura,1.12,1.36,39.96
308,311,Birmingham,English League Championship,1.17,1.41,39.95
309,335,OH Leuven,Belgian Jupiler League,1.3,1.57,39.88
310,295,Pisa,Italy Serie B,1.06,1.29,39.88
311,318,Alanyaspor,Turkish Turkcell Super Lig,1.43,1.73,39.77
312,310,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.14,1.39,39.69
313,322,Necaxa,Mexican Primera Division Torneo Clausura,1.1,1.35,39.68
314,350,Lokomotiv Moscow,Russian Premier Liga,1.25,1.53,39.66
315,317,Blackburn,English League Championship,1.0,1.23,39.48
316,306,Columbus Crew,Major League Soccer,1.24,1.52,39.46
317,313,Valerenga,Norwegian Tippeligaen,1.39,1.7,39.38
318,336,Kasimpasa,Turkish Turkcell Super Lig,1.41,1.73,39.37
319,320,Preston North End,English League Championship,1.03,1.27,39.3
320,291,SV Darmstadt 98,German 2. Bundesliga,1.23,1.52,39.26
321,316,Minnesota United FC,Major League Soccer,1.28,1.57,39.22
322,321,San Jose Earthquakes,Major League Soccer,1.36,1.67,39.13
323,319,Coritiba,Brasileiro Série A,1.14,1.41,39.08
324,332,FC Volendam,Dutch Eredivisie,1.39,1.72,39.03
325,307,Santa Clara,Portuguese Liga,1.08,1.35,39.03
326,315,Pacos Ferreira,Portuguese Liga,1.1,1.38,38.9
327,359,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.4,1.74,38.84
328,349,AGF Aarhus,Danish SAS-Ligaen,1.01,1.28,38.81
329,352,Ural Sverdlovsk Oblast,Russian Premier Liga,1.1,1.38,38.81
330,297,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.2,1.51,38.76
331,328,Omonia Nicosia,UEFA Europa League,1.25,1.57,38.72
332,312,Estudiantes,Argentina Primera Division,1.09,1.38,38.66
333,326,Caen,French Ligue 2,1.01,1.29,38.48
334,333,Goiás,Brasileiro Série A,1.13,1.43,38.44
335,340,Newell's Old Boys,Argentina Primera Division,0.98,1.26,38.42
336,329,Tenerife,Spanish Segunda Division,0.82,1.06,38.36
337,347,Barnsley,English League One,1.17,1.5,38.31
338,342,Slovan Bratislava,UEFA Europa Conference League,1.12,1.43,38.29
339,346,Sanfrecce Hiroshima,Japanese J League,1.2,1.53,38.22
340,343,Hull City,English League Championship,1.03,1.33,38.12
341,314,FC Luzern,Swiss Raiffeisen Super League,1.28,1.64,38.11
342,339,Cardiff City,English League Championship,0.94,1.22,38.06
343,330,CA Independiente,Argentina Primera Division,1.01,1.31,38.04
344,360,Karlsruher SC,German 2. Bundesliga,1.31,1.68,37.89
345,356,Fortuna Düsseldorf,German 2. Bundesliga,1.22,1.58,37.88
346,331,Queens Park Rangers,English League Championship,1.1,1.43,37.81
347,344,Lillestrom,Norwegian Tippeligaen,1.2,1.56,37.75
348,364,1. FC Heidenheim 1846,German 2. Bundesliga,1.19,1.54,37.75
349,338,SC Paderborn,German 2. Bundesliga,1.29,1.67,37.67
350,324,Derby County,English League One,1.21,1.57,37.66
351,327,Antalyaspor,Turkish Turkcell Super Lig,1.2,1.57,37.6
352,351,FC Juárez,Mexican Primera Division Torneo Clausura,1.04,1.37,37.43
353,353,Malmo FF,Swedish Allsvenskan,1.21,1.6,37.24
354,363,Randers FC,Danish SAS-Ligaen,1.17,1.55,37.12
355,355,FC Lugano,Swiss Raiffeisen Super League,1.27,1.68,36.97
356,357,Eibar,Spanish Segunda Division,0.87,1.19,36.95
357,354,Chicago Fire,Major League Soccer,1.19,1.59,36.92
358,383,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.17,1.59,36.35
359,341,Charlotte FC,Major League Soccer,1.21,1.64,36.28
360,348,Melbourne City,Australian A-League,1.39,1.87,36.22
361,334,FC Tokyo,Japanese J League,1.15,1.58,36.11
362,367,Vancouver Whitecaps,Major League Soccer,1.19,1.64,35.99
363,369,Albacete,Spanish Segunda Division,1.03,1.44,35.93
364,382,Cambuur Leeuwarden,Dutch Eredivisie,1.23,1.69,35.77
365,370,Avaí,Brasileiro Série A,1.06,1.49,35.76
366,365,Bolton,English League One,1.01,1.43,35.57
367,368,Colon Santa Fe,Argentina Primera Division,1.05,1.49,35.51
368,345,Rosario Central,Argentina Primera Division,1.05,1.49,35.45
369,407,Sarmiento,Argentina Primera Division,1.07,1.51,35.44
370,362,Nagoya Grampus Eight,Japanese J League,0.92,1.32,35.29
371,377,Inter Miami CF,Major League Soccer,1.18,1.67,35.18
372,358,Odense BK,Danish SAS-Ligaen,1.19,1.67,35.18
373,375,Holstein Kiel,German 2. Bundesliga,1.33,1.86,35.05
374,366,Querétaro,Mexican Primera Division Torneo Clausura,0.99,1.43,35.03
375,373,Cerezo Osaka,Japanese J League,1.08,1.55,34.95
376,378,Sarpsborg,Norwegian Tippeligaen,1.39,1.95,34.72
377,372,FK Nizhny Novgorod,Russian Premier Liga,0.99,1.45,34.69
378,400,FC Cartagena,Spanish Segunda Division,0.92,1.36,34.58
379,361,Reading,English League Championship,1.03,1.51,34.47
380,394,Union Santa Fe,Argentina Primera Division,0.94,1.39,34.46
381,387,Sporting Gijón,Spanish Segunda Division,0.83,1.26,34.25
382,393,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.24,1.79,34.23
383,385,Colorado Rapids,Major League Soccer,1.17,1.7,34.2
384,386,Odd BK,Norwegian Tippeligaen,1.22,1.77,34.19
385,415,Aberdeen,Scottish Premiership,1.2,1.74,34.11
386,374,FC Andorra,Spanish Segunda Division,0.84,1.28,34.06
387,381,Wigan,English League Championship,0.9,1.36,34.0
388,398,Amiens,French Ligue 2,0.89,1.35,33.93
389,380,Banfield,Argentina Primera Division,0.88,1.35,33.84
390,397,Servette,Swiss Raiffeisen Super League,1.14,1.68,33.78
391,390,Ballkani,UEFA Europa Conference League,1.2,1.76,33.76
392,388,Leganes,Spanish Segunda Division,0.76,1.19,33.73
393,427,Motherwell,Scottish Premiership,1.05,1.57,33.68
394,419,Bastia,French Ligue 2,0.86,1.33,33.66
395,411,Sudtirol,Italy Serie B,0.89,1.36,33.64
396,396,Kalmar FF,Swedish Allsvenskan,0.99,1.51,33.51
397,379,Austria Lustenau,Austrian T-Mobile Bundesliga,1.06,1.6,33.49
398,399,Louisville City FC,United Soccer League,1.14,1.7,33.42
399,402,Wycombe Wanderers,English League One,0.94,1.45,33.36
400,384,Paris FC,French Ligue 2,0.87,1.35,33.3
401,406,Gimnasia La Plata,Argentina Primera Division,0.84,1.32,33.29
402,371,KV Mechelen,Belgian Jupiler League,1.29,1.91,33.25
403,404,AIK,Swedish Allsvenskan,1.05,1.61,33.14
404,395,Perugia,Italy Serie B,0.91,1.42,33.07
405,403,Real Zaragoza,Spanish Segunda Division,0.76,1.22,33.0
406,391,Real Salt Lake,Major League Soccer,1.06,1.63,32.95
407,389,Real Oviedo,Spanish Segunda Division,0.73,1.18,32.9
408,413,Ankaragucu,Turkish Turkcell Super Lig,1.05,1.61,32.84
409,444,Umraniyespor,Turkish Turkcell Super Lig,1.14,1.75,32.63
410,409,US Quevilly,French Ligue 2,0.83,1.34,32.61
411,448,Godoy Cruz,Argentina Primera Division,0.87,1.39,32.6
412,434,Plymouth Argyle,English League One,1.1,1.69,32.59
413,376,Livingston,Scottish Premiership,0.97,1.53,32.58
414,412,Excelsior,Dutch Eredivisie,1.2,1.84,32.57
415,408,SpVgg Greuther Fürth,German 2. Bundesliga,1.07,1.67,32.51
416,422,Platense,Argentina Primera Division,0.92,1.46,32.51
