,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
10,50.0,0.0,184029,0,0,-3,3,0,3,0.2,0.0,0,Martin,0.0,13,False,Ankle injury - 50% chance of playing,2024-09-10T00:30:06.311550Z,82,184029.jpg,2.3,Ødegaard,3.2,False,,d,1,3,7,100901,645,1341360,2063,0.0,0.9,Ødegaard,161.0,253,0,0,2,1,0,0,0,1,0,0,0,29,34.4,75.0,60.0,17.0,3,0.46,0.74,1.20,2.93,318,146,155,102,161,97,241,117,3.0,,1.0,,2.0,,0.16,0.0,0.26,0.42,1.04,0.36,11,8,668,304,189,83,103,31,1.07,0.71
11,100.0,100.0,154561,0,0,1,-1,1,1,1.8,2.3,3,David,1.3,15,False,,2024-09-25T21:30:06.211210Z,56,154561.jpg,4.0,Raya Martin,29.7,False,,a,1,3,40,1674564,7440,1338370,43060,0.2,7.1,Raya,200.0,900,0,0,3,11,0,0,0,2,0,32,6,137,266.8,0.0,0.0,26.8,10,0.00,0.01,0.01,10.65,19,6,665,72,663,72,171,6,,,,,,,0.0,3.2,0.0,0.0,1.06,1.1,103,1,218,21,52,7,7,1,1.0,0.3
12,100.0,100.0,204480,0,0,-2,2,0,3,3.5,4.0,2,Declan,3.0,16,False,,2024-08-31T21:00:04.536499Z,63,204480.jpg,1.9,Rice,2.9,False,,a,1,3,17,133541,3151,491269,4859,0.5,2.7,Rice,241.0,762,0,1,2,11,0,0,0,2,1,0,0,111,147.2,223.7,87.0,45.2,9,0.74,1.16,1.90,8.01,127,41,27,23,114,74,62,39,2.0,,2.0,,,,0.09,0.0,0.14,0.23,0.95,1.3,55,34,100,43,244,108,111,35,1.06,0.24
13,100.0,100.0,223340,0,0,1,-1,2,3,4.2,4.7,2,Bukayo,3.7,17,True,,2024-10-12T11:00:07.105879Z,101,223340.jpg,7.2,Saka,25.4,False,,a,1,3,65,2525642,60309,3138797,34502,0.4,6.4,Saka,241.0,740,3,7,3,8,0,0,0,1,0,0,10,271,336.6,402.7,382.0,112.0,9,2.43,3.41,5.84,7.00,7,4,2,2,4,3,3,2,1.0,,,,1.0,,0.3,0.0,0.41,0.71,0.85,0.97,4,3,67,27,4,3,12,6,1.09,0.36
14,100.0,100.0,462424,0,0,0,0,0,2,0.2,0.7,2,William,-0.3,18,False,,2024-10-19T19:30:06.564445Z,60,462424.jpg,2.3,Saliba,22.7,False,,a,1,3,21,735229,10251,2512695,27749,0.0,3.5,Saliba,73.0,749,0,0,3,9,0,0,0,2,1,0,0,110,138.2,12.4,6.0,15.8,9,0.00,0.31,0.31,8.01,139,56,320,102,337,112,251,84,,,,,,,0.0,0.0,0.04,0.04,0.96,1.08,81,7,672,220,187,57,13,4,1.08,0.36
15,,,167199,0,0,0,0,0,3,2.5,3.0,2,Thomas,2.0,20,False,,,50,167199.jpg,2.9,Partey,1.1,False,,a,1,3,29,226132,1063,164149,3674,0.4,5.8,Thomas,81.0,882,1,0,3,11,0,0,0,2,0,0,3,163,187.8,129.3,31.0,35.0,10,0.32,0.48,0.80,10.56,76,24,87,64,227,128,108,66,,,,,,,0.03,0.0,0.05,0.08,1.08,1.12,197,124,157,68,130,51,194,59,1.02,0.31
16,0.0,0.0,192895,0,0,-2,2,0,2,0.0,0.0,0,Kieran,0.0,21,False,Hamstring injury - Unknown return date,2024-08-12T14:30:04.394338Z,43,192895.jpg,0.0,Tierney,0.0,False,,i,1,3,0,520,19,4034,18,0.0,0.0,Tierney,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,519,196,507,195,477,186,522,196,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,551,134,459,182,526,194,587,201,0.0,0.0
17,0.0,0.0,223723,0,0,-2,2,0,2,0.0,0.0,0,Tomiyasu,0.0,22,False,Knee injury - Unknown return date,2024-10-18T16:00:06.930143Z,48,223723.jpg,1.0,Takehiro,0.0,False,,i,1,3,1,1182,22,6784,64,0.0,0.2,Tomiyasu,108.0,6,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.3,9.0,1.0,0,0.18,0.00,0.18,0.04,435,148,407,144,313,100,422,142,,,,,,,2.7,0.0,0.0,2.7,0.6,0.0,310,36,591,214,385,133,536,189,0.0,0.0
18,,,116216,0,0,-1,1,1,3,2.8,3.3,2,Leandro,2.3,23,False,,,69,116216.jpg,3.0,Trossard,2.3,False,,a,1,3,30,316736,2132,321708,10337,0.3,4.3,Trossard,21.0,567,2,1,2,8,0,0,0,0,1,0,3,106,127.6,119.5,145.0,39.0,7,1.53,0.38,1.91,5.23,153,55,100,73,66,38,87,54,,,,,4.0,,0.24,0.0,0.06,0.3,0.83,1.27,29,16,140,62,125,49,127,41,1.11,0.32
19,100.0,75.0,198869,-1,1,-3,3,0,2,2.2,2.0,1,Benjamin,1.7,24,False,,2024-11-01T10:30:05.992177Z,62,198869.jpg,3.2,White,4.1,False,,a,1,3,26,136392,1722,768260,7746,0.3,4.2,White,241.0,604,0,1,3,6,0,0,0,1,0,0,0,106,110.2,42.4,21.0,17.4,6,0.11,0.14,0.25,8.59,182,73,234,66,254,71,238,79,,,,,,,0.02,0.0,0.02,0.04,1.28,0.89,66,3,191,52,102,27,89,35,0.89,0.45
20,100.0,100.0,206325,0,0,-2,2,0,2,0.8,1.3,1,Oleksandr,0.3,25,False,,2024-09-15T23:00:06.018330Z,48,206325.jpg,2.7,Zinchenko,1.0,False,,a,1,3,8,77372,496,277751,983,0.1,1.7,Zinchenko,225.0,107,0,0,1,0,0,0,0,0,0,0,0,30,11.8,7.3,8.0,2.7,1,0.00,0.05,0.05,0.68,374,134,351,114,320,102,381,126,,,,,,,0.0,0.0,0.04,0.04,0.57,0.0,306,34,330,112,150,42,201,76,0.84,0.84
21,100.0,100.0,69752,0,0,-2,2,0,1,0.5,1.0,0,Norberto,0.0,73,False,,2024-10-05T17:30:06.760449Z,43,69752.jpg,3.5,Murara Neto,1.1,False,,a,1,3,7,80437,139,207653,1476,0.0,1.6,Neto,30.0,180,0,0,0,2,0,0,0,0,0,11,0,30,77.8,0.0,0.0,7.8,2,0.00,0.00,0.00,2.91,234,24,503,45,470,37,319,24,,,,,,,0.0,5.5,0.0,0.0,1.46,1.0,536,34,449,56,70,9,196,28,1.0,0.0
22,0.0,,103955,0,0,-3,3,0,3,0.0,1.3,0,Raheem,0.3,186,False,Ineligible to face his parent club on 10/11. - Expected back 23 Nov,2024-11-02T15:00:07.534992Z,67,103955.jpg,1.0,Sterling,1.0,False,,n,1,3,4,44082,88,136250,2417,0.0,0.6,Sterling,241.0,121,0,0,0,1,0,0,0,0,0,0,0,10,4.8,15.9,47.0,6.7,2,0.33,0.05,0.38,0.59,407,198,304,175,191,110,331,161,,,,,,,0.25,0.0,0.04,0.29,0.44,0.74,36,19,348,174,414,209,207,66,1.49,0.0
23,0.0,0.0,466075,0,0,-2,2,1,2,0.0,0.0,0,Riccardo,0.3,578,False,Knee injury - Expected back 23 Nov,2024-10-23T08:00:07.835459Z,58,466075.jpg,2.3,Calafiori,1.5,False,,i,1,3,14,164887,74,295024,8518,0.1,2.4,Calafiori,106.0,384,1,0,0,6,0,0,0,1,0,0,1,60,119.8,42.8,100.0,26.2,4,0.50,0.41,0.91,4.97,168,67,233,65,98,10,174,49,,,,,,,0.12,0.0,0.1,0.22,1.16,1.41,94,8,346,115,186,56,165,61,0.94,0.0
24,,,499169,0,0,0,0,0,3,0.8,1.3,0,Myles,0.3,597,False,,,45,499169.jpg,0.5,Lewis-Skelly,0.1,False,,a,1,3,1,6880,127,5608,163,0.1,0.2,Lewis-Skelly,241.0,15,0,0,0,2,0,0,0,1,0,0,0,5,3.2,0.4,2.0,0.6,0,0.00,0.00,0.00,0.80,418,204,404,216,365,197,427,211,,,,,,,0.0,0.0,0.0,0.0,4.8,12.0,431,262,325,157,440,220,492,187,0.0,0.0
25,100.0,100.0,195384,0,0,0,0,0,3,4.2,4.7,1,Mikel,3.7,633,False,,2024-08-30T13:30:05.886390Z,60,195384.jpg,3.0,Merino,0.1,False,,a,1,3,12,14580,1299,4435,1120,0.6,2.0,Merino,200.0,259,1,0,0,5,0,0,0,1,0,0,1,56,83.8,47.5,47.0,17.9,3,0.92,0.31,1.23,3.44,224,93,219,138,190,109,235,115,,,,,,,0.32,0.0,0.11,0.43,1.2,1.74,79,52,64,25,123,48,426,155,1.04,0.0
26,,,498046,0,0,0,0,0,3,0.5,1.0,0,Salah-Eddine,0.0,638,False,,,45,498046.jpg,0.0,Oulad M'hand,0.0,False,,a,1,3,0,1615,12,1005,31,0.0,0.0,Oulad M'hand,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,589,252,589,258,568,246,592,255,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,430,261,544,222,596,259,616,270,0.0,0.0
27,,,551221,0,0,0,0,0,1,0.5,1.0,0,Tommy,0.0,639,False,,,45,551221.jpg,0.0,Setford,0.0,False,,a,1,3,0,1897,24,1567,58,0.0,0.0,Setford,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,604,71,604,65,584,60,607,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,453,18,562,69,611,71,560,67,0.0,0.0
28,,,588793,0,0,0,0,0,2,0.5,1.0,0,Maldini,0.0,657,False,,,40,588793.jpg,0.0,Kacurri,0.1,False,,a,1,3,0,6947,148,3412,193,0.0,0.0,Kacurri,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,509,188,496,188,461,175,512,188,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,664,211,439,166,517,187,496,181,0.0,0.0
29,,,606745,0,0,0,0,0,2,0.5,1.0,0,Ayden,0.0,658,False,,,40,606745.jpg,0.0,Heaven,0.0,False,,a,1,3,0,4362,106,2255,144,0.0,0.0,Heaven,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,511,190,498,190,463,177,514,190,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,666,213,441,168,519,189,524,186,0.0,0.0
30,,,588796,0,0,0,0,0,3,0.5,1.0,0,Ismeal,0.0,659,False,,,45,588796.jpg,0.0,Kabia,0.0,False,,a,1,3,0,1504,44,776,52,0.0,0.0,Kabia,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,615,273,614,278,594,267,617,275,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,467,291,573,245,620,278,619,271,0.0,0.0
31,,,499167,0,0,0,0,0,2,0.5,1.0,0,Josh,0.0,662,False,,,40,499167.jpg,0.0,Nichols,0.0,False,,a,1,3,0,2085,79,805,94,0.0,0.0,Nichols,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,489,171,476,171,439,156,492,171,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,641,191,416,146,497,170,567,196,0.0,0.0
32,,,461025,0,0,0,0,0,4,0.5,1.0,0,Nathan,0.0,665,False,,,45,461025.jpg,0.0,Butler-Oyedeji,0.2,False,,a,1,3,0,24137,1751,6767,1231,0.0,0.0,Butler-Oyedeji,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,568,47,567,47,544,47,571,47,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,402,66,521,41,575,49,372,56,0.0,0.0
33,100.0,100.0,215711,0,0,-2,2,0,3,1.2,1.7,1,Leon,2.2,28,False,,2024-10-04T14:00:05.587137Z,63,215711.jpg,2.1,Bailey,1.1,False,,a,2,7,19,120363,948,372456,2765,0.3,3.0,Bailey,107.0,436,0,2,1,7,0,0,0,2,0,0,0,66,60.4,119.4,77.0,25.6,6,0.39,1.29,1.68,4.85,267,118,101,74,127,82,180,95,3.0,,4.0,,,,0.08,0.0,0.27,0.35,1.0,1.44,57,36,147,65,214,92,197,61,1.24,0.21
34,0.0,0.0,88894,0,0,-3,3,0,3,0.0,0.0,0,Ross,2.0,29,False,Knock - Expected back 23 Nov,2024-11-01T16:30:07.356966Z,52,88894.jpg,1.9,Barkley,0.4,False,,i,2,7,15,15639,9,66946,2133,0.4,2.9,Barkley,241.0,271,1,1,1,3,0,0,0,3,0,0,0,57,88.8,65.8,94.0,24.8,1,0.75,0.20,0.95,1.84,217,89,170,110,106,68,185,98,,,,,,,0.25,0.0,0.07,0.32,0.61,1.0,165,100,163,73,240,104,291,96,0.33,0.33
35,0.0,0.0,491287,0,0,-1,1,0,3,0.0,0.0,0,Enzo,0.0,30,False,Loaned to Valencia CF,2024-08-31T06:33:47.934620Z,49,491287.jpg,0.0,Barrenechea,0.0,False,,u,2,7,0,872,0,5012,15,0.0,0.0,Barrenechea,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,638,287,633,288,628,285,639,288,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,288,189,613,271,639,288,591,252,0.0,0.0
36,,,195546,0,0,-2,2,0,3,-0.8,-0.3,0,Emiliano,0.2,31,False,,,53,195546.jpg,1.0,Buendía Stati,0.1,False,,a,2,7,4,4910,70,11900,158,0.0,0.8,Buendia,10.0,20,0,0,0,0,0,0,0,0,0,0,0,14,3.4,7.0,3.0,1.3,0,0.09,0.01,0.10,0.37,417,203,352,195,357,195,415,204,,,3.0,,,,0.4,0.0,0.04,0.44,1.66,0.0,153,90,356,179,402,200,453,167,0.0,0.0
37,75.0,100.0,199796,0,0,-1,1,0,2,1.1,2.0,1,Matty,2.5,32,False,Calf injury - 75% chance of playing,2024-11-04T00:00:07.281139Z,44,199796.jpg,2.2,Cash,1.2,False,,d,2,7,13,65819,968,252043,2238,0.6,3.0,Cash,172.0,425,0,0,1,4,0,0,0,1,0,0,0,52,57.2,33.0,9.0,9.9,6,0.03,0.16,0.19,5.07,274,100,253,75,309,99,303,98,,,,,,,0.01,0.0,0.03,0.04,1.07,0.85,495,99,125,37,193,61,187,70,1.27,0.21
38,0.0,0.0,151589,0,0,0,0,0,3,0.0,0.0,0,Leander,0.0,33,False,On loan to Anderlecht for the rest of the season,2024-09-02T10:45:36.198316Z,45,151589.jpg,0.0,Dendoncker,0.3,False,,u,2,7,0,18187,0,82538,536,0.0,0.0,Dendoncker,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,551,224,550,230,527,218,554,227,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,365,229,504,192,558,231,318,106,0.0,0.0
39,0.0,0.0,243557,0,0,0,0,0,3,0.0,0.0,0,Moussa,0.0,34,False,Permanent transfer to Al Ittihad,2024-07-26T08:50:40.300928Z,65,243557.jpg,0.0,Diaby,0.0,False,,u,2,7,0,0,0,3258,7,0.0,0.0,Diaby,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,671,307,671,307,671,307,671,307,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46,26,662,302,670,307,604,262,0.0,0.0
40,100.0,100.0,165659,0,0,0,0,0,2,1.0,1.5,0,Diego Carlos,2.0,35,False,,2024-09-25T21:30:06.256588Z,45,165659.jpg,2.2,Santos Silva,0.5,False,,a,2,7,11,29798,877,52344,1276,0.4,2.4,Diego Carlos,30.0,378,0,0,1,7,0,0,0,0,0,0,0,30,59.2,5.4,4.0,6.9,3,0.39,0.04,0.43,5.36,270,99,360,119,347,116,328,108,,,,,,,0.09,0.0,0.01,0.1,1.28,1.67,368,58,153,46,197,64,263,96,0.71,0.24
41,,,101188,0,0,2,-2,2,2,3.8,4.3,0,Lucas,4.8,36,False,,,47,101188.jpg,3.5,Digne,9.5,False,,a,2,7,35,1145015,23541,424122,20496,1.0,7.4,Digne,73.0,768,0,3,2,13,0,0,0,3,0,0,6,145,183.0,204.2,35.0,42.3,10,0.29,1.65,1.94,9.45,77,26,36,4,218,60,72,11,2.0,,2.0,,,,0.03,0.0,0.19,0.22,1.11,1.52,331,40,26,8,72,16,47,17,1.17,0.23
42,0.0,0.0,461421,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,37,False,Permanent transfer to West Bromwich Albion,2024-08-07T08:21:33.016106Z,50,461421.jpg,0.0,Dobbin,0.0,False,,u,2,7,0,0,0,257,1,0.0,0.0,Dobbin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,646,293,644,294,642,292,647,294,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,229,148,625,281,647,294,663,300,0.0,0.0
43,,,476344,0,0,1,-1,0,4,0.0,0.5,1,Jhon,1.0,38,False,,,61,476344.jpg,3.0,Durán,4.3,False,,a,2,7,30,942672,3130,597773,30664,0.2,4.9,Duran,48.0,253,4,0,0,8,0,0,0,1,0,0,5,124,148.2,24.0,140.0,31.3,0,2.38,0.18,2.56,4.93,124,16,278,33,68,24,135,21,,,,,,,0.85,0.0,0.06,0.91,1.75,2.85,76,21,256,33,124,23,85,16,0.0,0.0
44,,,462492,0,0,0,0,0,1,-1.0,-0.5,0,Joe,0.0,39,False,,,40,462492.jpg,0.0,Gauci,0.9,False,,a,2,7,0,56173,389,36799,748,0.0,0.0,Gauci,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,480,52,467,34,429,26,483,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,630,64,406,45,487,52,214,30,0.0,0.0
45,,,123354,0,0,0,0,0,2,-1.0,-0.5,0,Kortney,0.0,40,False,,,40,123354.jpg,0.0,Hause,0.6,False,,a,2,7,0,32295,157,38879,736,0.0,0.0,Hause,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,451,154,437,154,397,136,454,154,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,592,164,374,126,460,154,242,88,0.0,0.0
46,0.0,0.0,469247,0,0,-1,1,0,3,0.0,0.0,0,Samuel,0.0,41,False,Season long loan to Bologna,2024-08-29T11:07:04.555253Z,54,469247.jpg,0.0,Iling-Junior,0.0,False,,u,2,7,0,342,0,6497,11,0.0,0.0,Iling Jr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,662,302,661,302,658,300,662,302,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,140,83,646,292,661,302,584,248,0.0,0.0
47,100.0,100.0,226944,0,0,0,0,0,3,-0.5,0.0,1,Boubacar,0.5,42,False,,2024-07-17T13:30:04.954579Z,50,226944.jpg,1.0,Kamara,0.0,False,,a,2,7,2,1092,109,682,70,0.1,0.4,Kamara,73.0,17,0,0,0,2,0,0,0,0,0,0,0,10,4.0,1.6,0.0,0.6,0,0.00,0.01,0.01,0.25,414,201,388,209,636,288,428,212,,,,,,,0.0,0.0,0.05,0.05,1.32,10.59,214,136,312,152,396,197,625,277,0.0,0.0
48,0.0,0.0,465390,0,0,0,0,0,2,0.0,0.0,0,Kaine,0.0,43,False,Has joined Preston North End for the rest of the season,2024-08-09T11:14:21.895838Z,40,465390.jpg,0.0,Kesler-Hayden,0.0,False,,u,2,7,0,0,0,1425,10,0.0,0.0,Kesler-Hayden,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,484,169,471,169,433,153,487,169,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,634,187,410,143,491,167,629,209,0.0,0.0
