Pos,ID,Name,BV,SV,Team,3_xMins,4_xMins,5_xMins,6_xMins,7_xMins,3_Pts,4_Pts,5_Pts,6_Pts,7_Pts
G,199,Benitez,4.5,4.5,Crystal Palace,0.91,0.91,0.91,0.91,0.91,0.04,0.04,0.04,0.04,0.04
G,555,Matthews,4.0,4.0,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,226,Pickford,5.5,5.5,Everton,90.0,90.0,90.0,90.0,90.0,3.15,3.04,3.84,3.8,3.03
G,227,Travers,5.0,5.0,Everton,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,228,King,4.5,4.5,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,250,Leno,4.5,4.5,Fulham,89.09,89.09,89.09,89.09,89.09,3.45,2.39,3.04,3.37,3.98
G,251,Lecomte,4.0,4.0,Fulham,0.91,0.91,0.91,0.91,0.91,0.04,0.03,0.04,0.04,0.05
G,252,McNally,4.0,4.0,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,273,Phillips,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,274,Butland,4.5,4.5,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,275,Cartwright,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,276,Lo-Tutala,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,572,Tzolakis,4.6,4.6,Hull City,90.0,90.0,90.0,90.0,89.99,3.05,2.23,2.56,3.18,2.85
G,300,Walton,4.5,4.5,Ipswich Town,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,301,Palmer,4.0,4.0,Ipswich Town,0.9,0.9,0.9,0.9,0.9,0.02,0.03,0.03,0.03,0.02
G,302,Button,4.0,4.0,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,554,Van Oevelen,4.5,4.5,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,564,Scherpen,4.5,4.5,Ipswich Town,89.1,89.1,89.1,89.1,89.1,2.57,3.09,3.14,3.4,2.29
G,326,Perri,4.5,4.5,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,385,Trafford,5.0,5.0,Leeds,89.09,89.09,89.09,89.09,89.09,3.04,3.18,3.62,2.51,3.15
G,625,Cairns,4.0,4.0,Leeds,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,629,Zetterer,4.0,4.0,Leeds,0.91,0.91,0.91,0.91,0.91,0.05,0.05,0.05,0.04,0.05
G,350,A.Becker,5.5,5.5,Liverpool,89.09,89.09,89.09,89.09,89.09,3.58,3.66,3.39,3.0,3.18
G,351,Mamardashvili,4.9,4.9,Liverpool,0.91,0.91,0.91,0.91,0.91,0.04,0.04,0.04,0.04,0.04
G,352,Woodman,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,353,Pecsi,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,354,Jaros,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,355,Davies,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,384,Donnarumma,5.5,5.5,Man City,89.09,89.09,89.09,89.09,89.09,3.96,3.06,3.97,2.81,3.95
G,386,Bettinelli,4.5,4.5,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,587,Rulli,5.0,5.0,Man City,0.91,0.91,0.91,0.91,0.91,0.06,0.05,0.06,0.05,0.06
G,325,Darlow,4.5,4.5,Man Utd,0.91,0.91,0.91,0.91,0.91,0.04,0.04,0.04,0.04,0.04
G,412,Lammens,5.0,5.0,Man Utd,89.09,89.09,89.09,89.09,89.09,3.27,2.68,3.37,3.38,3.36
G,413,Bayindir,4.5,4.5,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,414,Heaton,4.0,4.0,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,442,Pope,5.0,5.0,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,443,Gillespie,4.5,4.5,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,444,Jaouen,4.5,4.5,Newcastle,0.91,0.91,0.91,0.91,0.91,0.04,0.04,0.05,0.04,0.04
G,567,Horníček,5.0,5.0,Newcastle,89.08,89.08,89.08,89.08,89.08,3.35,3.21,3.98,3.48,3.47
G,467,Sels,5.0,5.0,Nott'm Forest,89.09,89.09,89.09,89.09,89.09,3.32,3.04,3.78,3.28,2.79
G,468,John,4.5,4.5,Nott'm Forest,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02
G,590,Benda,4.5,4.5,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,494,Vicario,4.5,4.5,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,495,Austin,4.0,4.0,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,496,Kinsky,4.5,4.5,Spurs,88.18,88.18,88.18,88.18,88.18,3.18,3.56,3.36,2.8,3.69
G,497,Dubravka,4.0,4.0,Spurs,1.81,1.81,1.81,1.81,1.81,0.07,0.08,0.07,0.06,0.08
G,529,Roefs,5.0,5.0,Sunderland,89.99,89.99,89.99,89.99,89.99,2.85,2.74,2.49,3.36,3.2
G,530,Patterson,4.0,4.0,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,531,Ellborg,4.5,4.5,Sunderland,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,4,Gabriel,8.0,8.0,Arsenal,87.9,87.9,87.9,87.9,87.9,4.34,5.45,4.65,5.5,4.98
D,5,J.Timber,6.5,6.5,Arsenal,0.0,20.7,56.25,64.95,64.95,0.0,1.25,2.95,4.02,3.63
D,6,Saliba,6.0,6.0,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,8,Calafiori,5.6,5.6,Arsenal,74.7,74.7,74.25,74.1,74.1,3.82,4.4,3.78,4.59,4.15
D,9,Hincapie,5.4,5.4,Arsenal,16.71,16.32,15.93,15.54,15.54,0.71,0.77,0.73,0.8,0.73
D,10,White,5.5,5.5,Arsenal,72.9,56.4,30.75,25.35,25.35,3.73,3.4,1.57,1.5,1.38
D,11,Mosquera,5.5,5.5,Arsenal,34.8,18.15,12.11,10.2,10.2,1.64,0.81,0.61,0.64,0.62
D,31,Konsa,4.4,4.4,Arsenal,69.6,81.3,79.5,78.9,78.9,3.07,4.45,3.69,4.38,4.01
D,30,Digne,4.5,4.5,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,32,Cash,4.5,4.5,Aston Villa,66.9,66.9,66.9,66.9,66.9,3.05,2.89,2.19,2.47,2.13
D,33,Mings,4.5,4.5,Aston Villa,15.32,15.32,14.87,14.87,14.87,0.71,0.67,0.58,0.61,0.57
D,34,Pau,4.5,4.5,Aston Villa,78.75,78.75,78.75,78.75,78.75,3.37,3.18,2.39,2.71,2.37
D,36,Maatsen,4.5,4.5,Aston Villa,58.35,58.35,58.35,58.35,58.35,3.06,2.94,2.31,2.58,2.26
D,37,Lindelöf,4.5,4.5,Aston Villa,79.95,79.95,79.95,79.95,79.95,3.51,3.34,2.53,2.84,2.51
D,38,A.García,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,39,Nedeljkovic,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,596,Ruggeri,4.5,4.5,Aston Villa,30.93,30.93,30.93,30.93,30.93,1.4,1.36,1.12,1.21,1.08
D,606,Rowe,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,611,Wan-Bissaka,4.5,4.5,Aston Villa,24.23,24.23,24.1,24.1,24.1,1.23,1.2,1.01,1.09,1.01
D,630,Harwood-Bellis,4.5,4.5,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,60,Hill,5.5,5.5,Bournemouth,85.65,85.2,85.2,85.2,85.2,3.85,4.04,3.57,3.26,4.93
D,61,Truffert,5.5,5.5,Bournemouth,88.02,88.02,88.02,88.02,88.02,3.26,3.72,3.26,2.82,4.53
D,62,Diakité,5.0,5.0,Bournemouth,9.45,9.31,9.1,9.1,9.1,0.4,0.42,0.39,0.36,0.46
D,63,Milosavljević,5.0,5.0,Bournemouth,0.0,0.39,0.75,0.75,0.75,0.0,0.11,0.25,0.25,0.25
D,64,Smith,4.5,4.5,Bournemouth,73.65,73.65,73.65,73.65,73.65,2.19,2.51,2.11,1.88,3.16
D,65,J.Araujo,4.5,4.5,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,66,Soler,4.0,4.0,Bournemouth,1.8,1.8,1.8,1.8,1.8,0.19,0.19,0.19,0.18,0.19
D,566,Silva,5.0,5.0,Bournemouth,85.12,85.01,84.9,84.9,84.9,3.55,3.79,3.31,3.03,4.64
D,573,Sanchez,4.5,4.5,Bournemouth,16.16,16.16,16.16,16.16,16.16,0.86,0.89,0.86,0.8,0.96
D,84,Collins,5.5,5.5,Brentford,87.9,87.9,87.9,81.6,79.65,5.03,3.68,3.48,3.61,3.15
D,85,Van den Berg,4.9,4.9,Brentford,0.0,0.0,0.0,57.9,68.25,0.0,0.0,0.0,2.47,2.59
D,87,Ajer,4.5,4.5,Brentford,87.75,87.75,87.75,43.7,36.58,4.92,3.67,3.47,1.94,1.56
D,88,Kayode,4.6,4.6,Brentford,81.6,81.6,81.6,81.6,81.15,4.27,2.92,2.91,3.03,2.68
D,89,Henry,4.5,4.5,Brentford,3.61,3.61,3.61,3.61,3.61,0.42,0.4,0.4,0.4,0.4
D,90,Hickey,4.5,4.5,Brentford,3.46,3.18,3.18,3.18,3.18,0.62,0.61,0.61,0.61,0.61
D,92,Ji-soo,4.5,4.5,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,93,Schuster,4.5,4.5,Brentford,9.0,7.4,7.4,2.1,0.7,0.45,0.38,0.36,0.25,0.2
D,620,Diouf,4.5,4.5,Brentford,39.24,41.4,41.4,39.45,39.24,2.0,1.57,1.55,1.52,1.45
D,113,F.Kadıoğlu,4.4,4.4,Brighton,87.96,87.96,87.96,87.96,87.96,3.92,3.94,2.59,3.63,3.89
D,114,Boscagli,4.5,4.5,Brighton,85.95,80.1,80.1,77.25,75.9,4.11,3.78,2.78,3.65,3.78
D,115,De Cuyper,4.7,4.7,Brighton,75.0,64.5,44.7,39.3,33.75,5.32,4.69,2.06,2.36,2.24
D,116,Dunk,4.5,4.5,Brighton,40.05,38.43,38.43,38.16,38.16,1.65,1.6,1.19,1.56,1.64
D,117,Coppola,4.5,4.5,Brighton,0.04,0.04,0.04,0.04,0.04,0.08,0.08,0.08,0.08,0.08
D,118,Igor,4.5,4.5,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,119,Costinha,4.5,4.5,Brighton,58.8,58.05,57.6,55.8,37.8,2.77,2.8,1.91,2.43,1.67
D,120,Svoboda,5.0,5.0,Brighton,0.7,0.7,0.7,0.7,0.7,0.35,0.35,0.35,0.35,0.35
D,130,Wieffer,5.0,5.0,Brighton,0.0,0.0,0.0,0.0,23.85,0.0,0.0,0.0,0.0,1.28
D,328,Struijk,5.0,5.0,Brighton,10.41,10.18,10.18,10.02,9.02,0.72,0.71,0.61,0.71,0.68
D,504,Vuskovic,5.0,5.0,Brighton,74.7,74.7,74.7,74.7,74.7,3.9,3.82,2.81,3.81,3.97
D,614,Hadjam,4.5,4.5,Brighton,13.58,13.29,13.0,12.71,10.12,0.94,0.94,0.83,0.9,0.87
D,142,James,5.5,5.5,Chelsea,73.8,73.2,73.2,73.2,73.2,2.35,5.05,3.1,3.87,3.59
D,143,Chalobah,5.5,5.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,144,Gusto,5.0,5.0,Chelsea,37.95,36.6,36.6,36.6,36.6,1.2,2.17,1.45,1.72,1.59
D,145,Fofana,5.0,5.0,Chelsea,75.9,75.9,75.9,75.9,75.9,2.89,4.55,3.46,3.67,3.93
D,146,B.Badiashile,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,148,Hato,4.5,4.5,Chelsea,29.4,26.85,26.85,26.85,26.85,0.95,1.42,1.04,1.16,1.13
D,149,Colwill,5.0,5.0,Chelsea,77.7,77.25,77.25,77.25,77.25,2.34,4.19,2.91,3.31,3.34
D,150,M.Sarr,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,151,Acheampong,4.5,4.5,Chelsea,3.11,3.02,3.02,3.02,3.02,0.21,0.24,0.21,0.22,0.22
D,152,Palestra,5.4,5.4,Chelsea,49.8,58.35,58.35,58.35,58.35,1.73,3.89,2.48,3.05,2.8
D,200,Lacroix,6.0,6.0,Chelsea,85.35,85.35,85.35,85.35,85.35,3.24,5.22,3.9,4.09,4.44
D,561,Anselmino,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,583,Chavarria,5.0,5.0,Chelsea,12.2,10.41,10.41,10.41,10.41,0.81,0.99,0.84,0.89,0.86
D,91,Pinnock,4.5,4.5,Coventry City,10.5,10.5,10.5,10.5,10.5,0.34,0.44,0.45,0.45,0.43
D,173,Thomas,4.0,4.0,Coventry City,78.45,78.45,78.45,78.45,78.45,1.81,2.8,2.92,2.97,2.7
D,174,Kitching,4.0,4.0,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,175,van Ewijk,4.0,4.0,Coventry City,87.96,87.96,87.96,87.96,87.96,1.34,2.61,2.62,2.78,2.31
D,176,Dasilva,4.0,4.0,Coventry City,81.15,81.15,81.15,81.15,81.15,1.15,2.28,2.35,2.46,2.01
D,177,Kesler-Hayden,4.0,4.0,Coventry City,6.84,6.84,6.84,6.84,6.84,0.4,0.43,0.43,0.44,0.43
D,178,Bidwell,4.0,4.0,Coventry City,1.67,1.67,1.67,1.67,1.67,0.11,0.12,0.12,0.12,0.12
D,179,Latibeaudiere,4.0,4.0,Coventry City,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2
D,180,Woolfenden,4.0,4.0,Coventry City,4.84,4.84,4.84,4.84,4.84,0.24,0.26,0.26,0.26,0.25
D,181,Brau,4.0,4.0,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,182,Amenda,4.0,4.0,Coventry City,85.8,85.8,85.8,85.8,85.8,1.55,2.61,2.75,2.78,2.49
D,153,Disasi,4.5,4.5,Crystal Palace,40.45,40.45,40.45,40.45,40.45,1.62,1.89,1.68,1.77,1.48
D,202,Richards,5.0,5.0,Crystal Palace,87.15,87.15,87.15,87.15,87.15,3.78,4.32,3.97,4.11,3.45
D,203,Canvot,4.9,4.9,Crystal Palace,83.1,83.1,83.1,83.1,83.1,3.66,4.22,3.88,3.92,3.36
D,204,Mitchell,4.5,4.5,Crystal Palace,83.4,83.4,83.4,83.4,83.4,3.29,4.2,3.26,3.81,2.84
D,205,Sosa,4.5,4.5,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,206,Chadi Riad,4.4,4.4,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,207,Mingueza,4.4,4.4,Crystal Palace,21.45,21.45,21.45,21.45,21.45,0.86,0.96,0.84,0.89,0.79
D,220,Cardines,4.5,4.5,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,577,Tomiyasu,4.5,4.5,Crystal Palace,39.62,39.62,39.62,39.62,39.62,1.67,1.89,1.74,1.75,1.51
D,588,Khalaili,5.0,5.0,Crystal Palace,78.6,78.6,78.6,78.6,78.6,3.62,4.39,3.54,4.07,3.25
D,633,Ahanor,4.5,4.5,Crystal Palace,13.08,13.08,13.08,13.08,13.08,0.77,0.82,0.79,0.79,0.73
D,643,Chilwell,4.5,4.5,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,229,Tarkowski,6.0,6.0,Everton,86.85,86.85,86.85,86.85,86.85,3.55,3.71,4.78,4.93,3.4
D,230,Branthwaite,5.5,5.5,Everton,84.15,84.15,84.15,84.15,84.15,3.13,3.35,4.27,4.36,3.04
D,231,Keane,4.9,4.9,Everton,8.25,8.25,8.25,8.25,8.25,0.53,0.54,0.61,0.63,0.52
D,232,O'Brien,4.9,4.9,Everton,11.48,9.94,9.94,9.94,9.94,0.52,0.5,0.56,0.56,0.49
D,233,Mykolenko,4.5,4.5,Everton,83.55,83.55,83.55,83.55,83.55,2.76,2.93,3.99,3.91,2.87
D,234,Patterson,4.5,4.5,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,235,Aznou,4.0,4.0,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,649,Maitland-Niles,4.5,4.5,Everton,22.25,44.25,44.25,44.25,44.25,1.05,1.65,2.17,2.14,1.62
D,253,Andersen,5.0,5.0,Fulham,81.6,81.6,81.6,81.6,81.6,3.97,2.66,2.97,3.74,4.5
D,254,Robinson,4.5,4.5,Fulham,75.45,75.45,75.45,75.45,75.45,3.64,2.48,2.78,3.52,4.49
D,255,J.Cuenca,4.5,4.5,Fulham,13.35,13.35,13.35,13.35,13.35,0.74,0.59,0.62,0.72,0.8
D,256,Tete,4.5,4.5,Fulham,17.24,17.24,17.24,17.24,17.24,0.8,0.62,0.64,0.78,0.94
D,257,Bassey,4.5,4.5,Fulham,75.15,75.15,75.15,75.15,75.15,2.96,1.75,2.14,2.81,3.54
D,258,Castagne,4.5,4.5,Fulham,75.15,75.15,75.15,75.15,75.15,3.27,2.11,2.47,3.21,4.18
D,269,Sessegnon,4.5,4.5,Fulham,28.5,28.5,28.5,28.5,28.5,1.46,1.0,1.17,1.42,1.85
D,610,De Fougerolles,4.0,4.0,Fulham,1.8,1.8,1.8,1.8,1.8,0.46,0.46,0.46,0.46,0.47
D,650,Affengruber,4.5,4.5,Fulham,8.58,8.58,8.58,8.58,8.58,0.58,0.51,0.52,0.57,0.62
D,277,Egan,4.0,4.0,Hull City,85.35,85.35,85.35,85.35,85.35,3.27,2.29,2.84,3.62,3.17
D,278,Hughes,4.0,4.0,Hull City,0.0,0.0,0.0,15.6,19.37,0.0,0.0,0.0,0.65,0.76
D,279,Ajayi,4.1,4.1,Hull City,79.8,79.8,79.8,76.65,76.05,2.71,1.81,2.29,2.88,2.51
D,280,Coyle,4.0,4.0,Hull City,85.05,85.05,85.05,85.05,85.05,2.67,1.47,1.9,2.79,2.34
D,281,Drameh,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,282,Giles,4.0,4.0,Hull City,81.15,81.15,81.15,81.15,81.15,2.87,1.6,2.04,2.92,2.48
D,283,Jacob,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,284,McCarthy,4.0,4.0,Hull City,0.83,0.83,0.83,0.45,0.4,0.05,0.05,0.05,0.05,0.05
D,285,McNair,4.0,4.0,Hull City,4.33,4.33,4.33,2.47,2.3,0.17,0.16,0.17,0.18,0.17
D,556,Targett,4.0,4.0,Hull City,8.88,8.88,8.88,8.0,7.86,0.35,0.3,0.32,0.35,0.34
D,585,Herrington,4.0,4.0,Hull City,5.88,5.88,5.88,3.74,3.52,0.49,0.46,0.47,0.49,0.48
D,586,Mendy,4.0,4.0,Hull City,84.0,84.0,84.0,77.55,75.6,3.35,2.36,2.9,3.37,2.92
D,638,Norton-Cuffy,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,259,Diop,4.0,4.0,Ipswich Town,78.9,78.9,78.9,78.9,78.9,2.16,2.99,2.91,3.02,1.71
D,303,Kipré,4.0,4.0,Ipswich Town,1.2,1.2,1.2,1.2,1.2,0.23,0.24,0.24,0.24,0.23
D,304,O'Shea,4.0,4.0,Ipswich Town,87.97,87.97,87.97,87.97,87.97,2.54,3.1,3.12,3.48,1.88
D,305,Davis,4.0,4.0,Ipswich Town,85.05,85.05,85.05,85.05,85.05,2.33,2.92,2.85,3.52,1.57
D,306,Greaves,4.0,4.0,Ipswich Town,72.6,72.6,72.6,72.6,72.6,2.29,3.05,2.96,3.08,1.82
D,307,Johnson,4.0,4.0,Ipswich Town,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
D,308,Furlong,4.0,4.0,Ipswich Town,2.8,2.8,2.8,2.8,2.8,0.31,0.32,0.32,0.33,0.3
D,592,Ouattara,4.0,4.0,Ipswich Town,31.09,31.09,31.09,31.09,31.09,1.02,1.13,1.13,1.26,0.83
D,327,Bijol,5.0,5.0,Leeds,80.73,79.35,79.35,73.95,73.95,3.5,3.67,4.31,2.69,3.08
D,329,Rodon,4.5,4.5,Leeds,0.0,0.0,0.0,49.08,49.08,0.0,0.0,0.0,1.48,1.69
D,330,Bogle,4.5,4.5,Leeds,77.55,65.1,64.65,64.65,64.65,2.69,2.72,3.04,1.64,2.29
D,331,Gudmundsson,4.5,4.5,Leeds,0.0,67.35,70.8,70.35,70.35,0.0,2.64,3.17,1.76,2.37
D,332,Justin,4.5,4.5,Leeds,86.1,79.8,78.0,58.95,58.95,3.4,3.56,3.94,1.9,2.28
D,333,Bornauw,4.5,4.5,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,334,Muharemović,5.0,5.0,Leeds,85.35,84.9,84.9,84.9,84.9,3.71,3.9,4.6,3.08,3.53
D,598,Elvedi,4.5,4.5,Leeds,76.14,57.6,57.15,34.2,34.2,3.13,2.56,2.98,1.19,1.31
D,603,Lienou,4.0,4.0,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,641,Bard,4.5,4.5,Leeds,22.4,4.25,3.65,3.34,3.34,1.05,0.67,0.66,0.64,0.65
D,356,Virgil,6.5,6.5,Liverpool,87.75,87.75,87.75,87.75,87.75,4.28,4.29,3.67,3.15,3.72
D,357,Frimpong,5.5,5.5,Liverpool,73.65,70.05,70.05,59.1,55.5,4.18,4.13,3.37,2.43,2.48
D,358,Kerkez,5.5,5.5,Liverpool,76.95,76.95,76.95,76.95,76.95,3.71,3.91,3.16,2.7,2.99
D,359,Gomez,5.0,5.0,Liverpool,0.0,6.84,6.84,5.02,4.67,0.0,0.36,0.33,0.3,0.31
D,360,Bradley,5.0,5.0,Liverpool,0.0,0.0,0.0,17.1,22.35,0.0,0.0,0.0,0.69,0.93
D,361,Lucky,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,362,Jacquet,5.0,5.0,Liverpool,78.45,78.0,78.0,78.0,78.0,3.75,3.79,3.23,2.74,3.25
D,363,Leoni,4.0,4.0,Liverpool,1.21,1.21,1.21,1.21,1.21,0.22,0.23,0.22,0.22,0.22
D,364,Tsimikas,5.0,5.0,Liverpool,13.95,13.95,13.95,13.5,13.5,0.62,0.66,0.57,0.52,0.54
D,365,Ramsay,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,579,Araujo,5.4,5.4,Liverpool,20.55,17.74,17.74,15.27,14.22,0.87,0.81,0.7,0.66,0.69
D,387,O'Reilly,6.5,6.5,Man City,87.03,71.85,71.85,71.85,71.85,6.07,2.98,4.5,2.86,4.77
