Pos,ID,Name,BV,SV,Team,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts
G,250,Leno,4.5,4.5,Fulham,89.09,89.09,89.09,89.09,89.09,2.37,2.91,3.44,3.98,3.42
G,251,Lecomte,4.0,4.0,Fulham,0.91,0.91,0.91,0.91,0.91,0.03,0.04,0.04,0.05,0.04
G,252,McNally,4.0,4.0,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,273,Phillips,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,274,Butland,4.5,4.5,Hull City,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.02
G,275,Cartwright,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,276,Lo-Tutala,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,572,Tzolakis,4.6,4.6,Hull City,90.0,90.0,90.0,89.99,89.08,2.17,2.6,3.2,2.86,2.76
G,300,Walton,4.5,4.5,Ipswich Town,0.91,0.91,0.91,0.91,0.91,0.04,0.04,0.04,0.03,0.04
G,301,Palmer,4.0,4.0,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,302,Button,4.0,4.0,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,554,Van Oevelen,4.5,4.5,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,564,Scherpen,4.5,4.5,Ipswich Town,89.1,89.1,89.1,89.1,89.1,3.05,3.09,3.35,2.3,3.46
G,326,Perri,4.5,4.5,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,385,Trafford,5.0,5.0,Leeds,89.09,89.09,89.09,89.09,89.09,3.26,3.57,2.52,3.13,3.57
G,625,Cairns,4.0,4.0,Leeds,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
G,629,Zetterer,4.0,4.0,Leeds,0.91,0.91,0.91,0.91,0.91,0.05,0.05,0.05,0.05,0.05
G,350,A.Becker,5.5,5.5,Liverpool,89.09,89.09,89.09,89.09,89.09,3.72,3.27,2.99,3.2,3.57
G,351,Mamardashvili,4.9,4.9,Liverpool,0.91,0.91,0.91,0.91,0.91,0.04,0.04,0.04,0.04,0.04
G,352,Woodman,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,353,Pecsi,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,354,Jaros,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,355,Davies,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,384,Donnarumma,5.5,5.5,Man City,89.09,89.09,89.09,89.09,89.09,3.13,4.13,2.84,4.0,3.5
G,386,Bettinelli,4.5,4.5,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,587,Rulli,5.0,5.0,Man City,0.91,0.91,0.91,0.91,0.91,0.05,0.06,0.05,0.06,0.05
G,325,Darlow,4.5,4.5,Man Utd,0.91,0.91,0.91,0.91,0.91,0.04,0.04,0.04,0.04,0.04
G,412,Lammens,5.0,5.0,Man Utd,89.09,89.09,89.09,89.09,89.09,2.7,3.21,3.35,3.36,3.49
G,413,Bayindir,4.5,4.5,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,414,Heaton,4.0,4.0,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,442,Pope,4.9,4.9,Newcastle,0.91,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
G,443,Gillespie,4.5,4.5,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,444,Jaouen,4.5,4.5,Newcastle,0.01,0.91,0.91,0.91,0.91,0.01,0.05,0.04,0.04,0.04
G,567,Horníček,5.0,5.0,Newcastle,89.08,89.08,89.08,89.08,89.08,3.19,3.94,3.46,3.5,3.34
G,467,Sels,5.0,5.0,Nott'm Forest,89.09,89.09,89.09,89.09,89.09,3.17,3.6,3.31,2.79,3.5
G,468,John,4.5,4.5,Nott'm Forest,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02
G,590,Benda,4.5,4.5,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,494,Vicario,4.5,4.5,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,495,Austin,4.0,4.0,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,496,Kinsky,4.5,4.5,Spurs,88.2,88.2,88.2,88.2,88.2,3.53,3.33,2.76,3.67,2.67
G,497,Dubravka,4.0,4.0,Spurs,1.8,1.8,1.8,1.8,1.8,0.06,0.06,0.05,0.07,0.05
G,529,Roefs,5.0,5.0,Sunderland,89.99,89.99,89.99,89.99,89.99,2.75,2.29,3.36,3.15,3.61
G,530,Patterson,4.0,4.0,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,531,Ellborg,4.5,4.5,Sunderland,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,4,Gabriel,8.0,8.0,Arsenal,87.9,87.9,87.9,87.9,87.9,5.58,4.58,5.53,5.01,5.54
D,5,J.Timber,6.5,6.5,Arsenal,16.05,60.75,78.6,78.6,78.6,1.06,3.12,4.92,4.5,4.96
D,6,Saliba,5.9,5.9,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,8,Calafiori,5.8,5.8,Arsenal,75.9,74.25,74.1,74.1,74.1,4.62,3.67,4.53,4.16,4.62
D,9,Hincapie,5.3,5.3,Arsenal,15.4,15.5,15.3,15.3,15.3,0.71,0.67,0.75,0.7,0.76
D,10,White,5.5,5.5,Arsenal,72.9,28.35,11.55,11.55,11.55,4.36,1.39,0.58,0.56,0.61
D,11,Mosquera,5.4,5.4,Arsenal,6.36,9.13,8.55,8.55,8.55,0.31,0.53,0.56,0.54,0.56
D,31,Konsa,4.4,4.4,Arsenal,83.85,80.7,80.25,80.25,80.25,4.73,3.7,4.45,4.11,4.56
D,30,Digne,4.5,4.5,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,32,Cash,4.5,4.5,Aston Villa,65.94,75.6,75.6,75.6,75.6,2.77,2.35,2.74,2.4,2.03
D,33,Mings,4.5,4.5,Aston Villa,18.79,17.4,17.4,17.4,17.4,0.83,0.7,0.74,0.71,0.63
D,34,Pau,4.5,4.5,Aston Villa,73.35,72.3,72.3,72.3,72.3,2.83,2.1,2.45,2.18,1.82
D,36,Maatsen,4.5,4.5,Aston Villa,74.4,68.4,68.4,68.4,68.4,3.59,2.59,3.0,2.66,2.24
D,37,Lindelöf,4.5,4.5,Aston Villa,77.85,58.2,58.2,58.2,58.2,3.09,1.8,2.08,1.87,1.58
D,38,A.García,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,39,Nedeljkovic,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,596,Ruggeri,4.5,4.5,Aston Villa,15.14,21.05,21.05,21.05,21.05,0.81,0.88,0.94,0.87,0.82
D,606,Rowe,4.0,4.0,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,611,Wan-Bissaka,4.5,4.5,Aston Villa,24.49,15.21,15.21,15.21,15.21,1.15,0.74,0.79,0.73,0.67
D,630,Harwood-Bellis,4.5,4.5,Aston Villa,8.7,30.74,30.59,30.59,30.59,0.51,1.04,1.14,1.05,0.91
D,60,Hill,5.5,5.5,Bournemouth,87.84,87.66,87.66,87.66,87.66,4.13,3.62,3.26,5.04,3.33
D,61,Truffert,5.5,5.5,Bournemouth,88.02,88.02,88.02,88.02,88.02,3.77,3.27,2.77,4.55,2.65
D,62,Diakité,5.0,5.0,Bournemouth,10.65,10.5,10.5,10.5,10.5,0.47,0.43,0.4,0.53,0.41
D,63,Milosavljević,5.0,5.0,Bournemouth,0.39,0.75,0.75,0.75,0.75,0.11,0.25,0.25,0.25,0.25
D,64,Smith,4.5,4.5,Bournemouth,84.3,84.3,84.3,84.3,84.3,2.78,2.3,2.0,3.64,1.93
D,65,J.Araujo,4.4,4.4,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,66,Soler,4.0,4.0,Bournemouth,1.8,1.71,1.71,1.71,1.71,0.19,0.19,0.18,0.19,0.18
D,566,Silva,5.0,5.0,Bournemouth,85.01,84.9,84.9,84.9,84.9,3.76,3.26,2.97,4.64,3.03
D,573,Sanchez,4.5,4.5,Bournemouth,1.52,1.52,1.52,1.52,1.52,0.62,0.62,0.62,0.62,0.62
D,84,Collins,5.5,5.5,Brentford,0.0,50.1,81.15,81.15,81.15,0.0,1.95,3.59,3.17,4.49
D,85,Van den Berg,4.9,4.9,Brentford,0.0,0.0,52.8,60.3,60.3,0.0,0.0,2.28,2.27,3.2
D,87,Ajer,4.5,4.5,Brentford,89.96,87.9,40.4,33.55,33.55,3.58,3.3,1.84,1.45,1.9
D,88,Kayode,4.6,4.6,Brentford,78.3,78.3,78.3,78.3,78.3,2.74,2.7,3.0,2.66,3.99
D,89,Henry,4.5,4.5,Brentford,1.82,1.36,1.19,1.19,1.19,0.34,0.35,0.34,0.34,0.35
D,90,Hickey,4.5,4.5,Brentford,18.9,6.61,6.61,6.61,6.61,0.91,0.81,0.81,0.81,0.84
D,92,Ji-soo,4.5,4.5,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,93,Schuster,4.5,4.5,Brentford,85.8,40.65,6.4,5.2,5.2,3.83,1.74,0.44,0.38,0.43
D,620,Diouf,4.5,4.5,Brentford,11.21,21.88,20.87,20.87,20.87,0.52,0.93,0.95,0.92,1.13
D,113,F.Kadıoğlu,4.4,4.4,Brighton,82.95,85.95,85.95,85.95,85.95,3.83,2.48,3.58,3.88,2.2
D,114,Boscagli,4.5,4.5,Brighton,83.7,84.6,79.65,75.15,63.6,4.05,2.65,3.7,3.63,2.06
D,115,De Cuyper,4.8,4.8,Brighton,79.05,74.85,48.15,37.05,29.1,5.55,3.36,2.89,2.41,1.23
D,116,Dunk,4.5,4.5,Brighton,77.85,72.6,48.49,48.39,48.08,3.28,2.08,1.99,2.08,1.36
D,117,Coppola,4.5,4.5,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,118,Igor,4.5,4.5,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,119,Costinha,4.5,4.5,Brighton,11.44,18.54,36.3,22.44,7.11,0.7,0.79,1.48,1.12,0.59
D,120,Svoboda,5.0,5.0,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,130,Wieffer,5.0,5.0,Brighton,0.0,0.0,0.0,23.85,58.2,0.0,0.0,0.0,1.27,2.06
D,328,Struijk,5.0,5.0,Brighton,11.78,11.88,10.74,9.51,9.12,0.72,0.63,0.71,0.68,0.57
D,504,Vuskovic,5.0,5.0,Brighton,84.9,83.1,83.1,83.1,83.1,4.23,2.84,4.1,4.23,2.78
D,614,Hadjam,4.5,4.5,Brighton,4.58,3.35,8.03,6.6,4.8,0.63,0.62,0.75,0.74,0.66
D,142,James,5.4,5.4,Chelsea,79.8,81.9,81.15,81.15,81.15,5.64,3.43,4.22,3.95,4.16
D,143,Chalobah,5.5,5.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,144,Gusto,5.0,5.0,Chelsea,38.85,33.9,31.65,31.65,31.65,2.52,1.37,1.48,1.38,1.45
D,145,Fofana,5.0,5.0,Chelsea,79.95,74.1,74.1,74.1,74.1,4.94,3.43,3.68,4.02,3.78
D,146,B.Badiashile,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,148,Hato,4.5,4.5,Chelsea,71.1,48.0,39.75,39.75,39.75,4.49,1.93,1.87,1.8,1.85
D,149,Colwill,4.9,4.9,Chelsea,74.4,75.3,75.3,75.3,75.3,4.14,2.76,3.19,3.33,3.2
D,150,M.Sarr,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,151,Acheampong,4.5,4.5,Chelsea,21.9,16.65,16.65,16.65,16.65,1.25,0.66,0.73,0.74,0.74
D,152,Palestra,5.4,5.4,Chelsea,0.0,33.3,48.0,48.0,48.0,0.0,1.5,2.44,2.25,2.38
D,200,Lacroix,6.0,6.0,Chelsea,87.3,87.3,87.3,87.3,87.3,5.35,3.96,4.19,4.62,4.36
D,561,Anselmino,4.5,4.5,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,583,Chavarria,4.9,4.9,Chelsea,14.38,9.81,7.8,7.8,7.8,1.12,0.81,0.81,0.79,0.81
D,91,Pinnock,4.5,4.5,Coventry City,76.35,39.45,39.45,39.45,39.45,2.83,1.56,1.65,1.52,1.77
D,173,Thomas,4.0,4.0,Coventry City,86.25,84.75,84.75,84.75,84.75,3.22,3.17,3.4,3.04,3.7
D,174,Kitching,4.0,4.0,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,175,van Ewijk,4.0,4.0,Coventry City,86.7,87.39,87.39,87.39,87.39,2.94,2.82,3.09,2.57,3.5
D,176,Dasilva,4.0,4.0,Coventry City,82.35,80.7,80.7,80.7,80.7,2.54,2.38,2.64,2.15,3.0
D,177,Kesler-Hayden,4.0,4.0,Coventry City,0.28,3.6,3.6,3.6,3.6,0.05,0.4,0.41,0.4,0.41
D,178,Bidwell,4.0,4.0,Coventry City,1.0,0.65,0.65,0.65,0.65,0.1,0.1,0.1,0.1,0.1
D,179,Latibeaudiere,4.0,4.0,Coventry City,10.05,7.8,7.8,7.8,7.8,0.39,0.28,0.28,0.27,0.3
D,180,Woolfenden,4.0,4.0,Coventry City,1.8,5.56,5.56,5.56,5.56,0.08,0.22,0.23,0.22,0.23
D,181,Brau,4.0,4.0,Coventry City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,182,Amenda,4.0,4.0,Coventry City,85.8,85.8,85.8,85.8,85.8,2.57,2.54,2.77,2.38,3.06
D,153,Disasi,4.5,4.5,Crystal Palace,73.35,73.35,73.35,73.35,73.35,3.15,2.72,3.03,2.43,2.79
D,202,Richards,5.0,5.0,Crystal Palace,87.9,87.9,87.9,87.9,87.9,4.17,3.76,4.0,3.43,3.83
D,203,Canvot,4.9,4.9,Crystal Palace,85.95,85.95,85.95,85.95,85.95,4.15,3.77,4.05,3.41,3.83
D,204,Mitchell,4.5,4.5,Crystal Palace,82.35,82.35,82.35,82.35,82.35,4.3,3.06,3.83,2.86,3.44
D,205,Sosa,4.5,4.5,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,206,Chadi Riad,4.4,4.4,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,207,Mingueza,4.4,4.4,Crystal Palace,14.05,13.8,13.8,13.8,13.8,0.81,0.7,0.75,0.69,0.75
D,220,Cardines,4.5,4.5,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,577,Tomiyasu,4.5,4.5,Crystal Palace,20.42,20.42,20.42,20.42,20.42,1.1,1.03,1.07,0.97,1.03
D,588,Khalaili,5.0,5.0,Crystal Palace,78.15,78.15,78.15,78.15,78.15,4.66,3.47,4.13,3.26,3.83
D,633,Ahanor,4.5,4.5,Crystal Palace,2.3,2.3,2.3,2.3,2.3,0.4,0.4,0.4,0.39,0.4
D,643,Chilwell,4.5,4.5,Crystal Palace,2.42,2.42,2.42,2.42,2.42,0.67,0.65,0.66,0.65,0.66
D,229,Tarkowski,6.0,6.0,Everton,86.4,86.85,86.85,86.85,86.85,3.72,4.49,4.93,3.35,2.98
D,230,Branthwaite,5.5,5.5,Everton,87.75,86.85,86.85,86.85,86.85,3.52,4.16,4.51,3.14,2.8
D,231,Keane,4.9,4.9,Everton,5.01,5.55,5.55,5.55,5.55,0.34,0.45,0.46,0.4,0.39
D,232,O'Brien,4.9,4.9,Everton,6.6,7.81,7.81,7.81,7.81,0.4,0.48,0.48,0.43,0.41
D,233,Mykolenko,4.5,4.5,Everton,84.9,84.45,84.45,84.45,84.45,2.97,3.98,3.8,2.79,2.15
D,234,Patterson,4.5,4.5,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,235,Aznou,4.0,4.0,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,649,Maitland-Niles,4.5,4.5,Everton,62.1,49.95,49.95,49.95,49.95,2.36,2.45,2.41,1.81,1.4
D,253,Andersen,5.0,5.0,Fulham,83.4,83.4,83.4,83.4,83.4,2.67,2.99,3.61,4.64,3.93
D,254,Robinson,4.5,4.5,Fulham,81.3,81.3,81.3,81.3,81.3,2.58,2.93,3.88,4.8,4.22
D,255,J.Cuenca,4.5,4.5,Fulham,1.12,4.42,4.42,4.42,4.42,0.19,0.3,0.33,0.36,0.33
D,256,Tete,4.4,4.4,Fulham,4.8,6.0,6.0,6.0,6.0,0.19,0.25,0.29,0.31,0.3
D,257,Bassey,4.5,4.5,Fulham,86.25,82.95,82.95,82.95,82.95,1.88,2.25,2.95,3.91,3.18
D,258,Castagne,4.5,4.5,Fulham,82.95,82.8,82.8,82.8,82.8,2.35,2.79,3.7,4.69,3.95
D,269,Sessegnon,4.5,4.5,Fulham,18.15,18.15,18.15,18.15,18.15,0.68,0.78,0.9,1.1,0.92
D,610,De Fougerolles,4.0,4.0,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,650,Affengruber,4.5,4.5,Fulham,8.87,8.36,8.36,8.36,8.36,0.47,0.49,0.51,0.56,0.53
D,277,Egan,4.1,4.1,Hull City,87.9,84.0,84.0,84.0,84.0,2.31,2.98,3.6,3.15,3.05
D,278,Hughes,4.0,4.0,Hull City,0.0,0.0,13.2,16.98,16.98,0.0,0.0,0.57,0.64,0.63
D,279,Ajayi,4.1,4.1,Hull City,86.85,81.3,78.9,78.3,78.3,1.89,2.47,2.99,2.53,2.48
D,280,Coyle,4.0,4.0,Hull City,62.4,64.65,64.2,64.2,64.2,1.16,1.65,2.17,1.79,1.85
D,281,Drameh,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,282,Giles,4.0,4.0,Hull City,87.75,85.35,85.35,85.35,85.35,1.6,2.29,3.02,2.49,2.55
D,283,Jacob,4.0,4.0,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,284,McCarthy,4.0,4.0,Hull City,0.03,0.78,0.45,0.4,0.4,0.05,0.05,0.05,0.05,0.05
D,285,McNair,4.0,4.0,Hull City,0.17,3.32,1.7,1.45,1.45,0.17,0.17,0.17,0.17,0.17
D,556,Targett,4.0,4.0,Hull City,4.09,4.52,3.94,3.94,3.94,0.32,0.33,0.34,0.33,0.34
D,585,Herrington,4.0,4.0,Hull City,16.65,14.33,10.27,9.4,9.4,0.58,0.64,0.7,0.68,0.68
D,586,Mendy,4.1,4.1,Hull City,76.05,75.45,71.4,69.75,69.75,2.22,2.88,3.27,2.81,2.74
D,638,Norton-Cuffy,4.0,4.0,Hull City,31.12,27.23,27.23,27.23,27.23,0.81,0.96,1.07,1.0,1.01
D,259,Diop,4.0,4.0,Ipswich Town,84.05,84.05,84.05,84.05,84.05,3.12,3.1,3.2,1.83,3.16
D,303,Kipré,4.0,4.0,Ipswich Town,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2
D,304,O'Shea,4.0,4.0,Ipswich Town,87.92,87.92,87.92,87.92,87.92,2.84,2.92,3.37,1.81,3.41
D,305,Davis,4.0,4.0,Ipswich Town,85.5,85.5,85.5,85.5,85.5,2.88,2.84,3.56,1.6,3.56
D,306,Greaves,4.0,4.0,Ipswich Town,86.25,86.25,86.25,86.25,86.25,3.49,3.47,3.61,2.12,3.58
D,307,Johnson,4.0,4.0,Ipswich Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,308,Furlong,4.0,4.0,Ipswich Town,1.4,1.4,1.4,1.4,1.4,0.28,0.28,0.29,0.28,0.29
D,592,Ouattara,4.0,4.0,Ipswich Town,14.48,15.93,15.93,15.93,15.93,0.85,0.85,0.9,0.74,0.9
D,327,Bijol,5.0,5.0,Leeds,43.2,40.5,40.5,40.5,40.5,2.1,2.17,1.52,1.7,2.12
D,329,Rodon,4.4,4.4,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,330,Bogle,4.5,4.5,Leeds,77.4,75.0,75.0,75.0,75.0,3.67,3.91,2.09,2.85,3.52
D,331,Gudmundsson,4.5,4.5,Leeds,84.9,81.6,81.6,81.6,81.6,3.52,3.71,2.02,2.72,3.42
D,332,Justin,4.5,4.5,Leeds,76.95,76.5,76.5,76.5,76.5,3.62,4.03,2.68,3.06,3.92
D,333,Bornauw,4.5,4.5,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,334,Muharemović,5.0,5.0,Leeds,87.9,87.9,87.9,87.9,87.9,4.11,4.73,3.16,3.58,4.6
D,598,Elvedi,4.5,4.5,Leeds,70.05,77.4,77.4,77.4,77.4,3.18,4.02,2.65,3.0,3.98
D,603,Lienou,4.0,4.0,Leeds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,641,Bard,4.5,4.5,Leeds,0.3,1.83,1.83,1.83,1.83,0.61,0.62,0.61,0.62,0.62
D,356,Virgil,6.5,6.5,Liverpool,87.9,87.9,87.75,87.75,87.75,4.46,3.47,3.08,3.71,4.02
D,357,Frimpong,5.4,5.4,Liverpool,14.88,32.55,26.09,24.25,24.25,1.0,1.47,1.05,1.07,1.19
D,358,Kerkez,5.4,5.4,Liverpool,75.6,76.95,76.95,76.95,76.95,3.9,2.98,2.65,2.98,3.52
D,359,Gomez,5.0,5.0,Liverpool,0.0,0.0,2.62,2.51,2.51,0.0,0.0,0.27,0.27,0.28
D,360,Bradley,5.0,5.0,Liverpool,0.0,0.0,14.4,18.9,18.9,0.0,0.0,0.55,0.75,0.83
D,361,Lucky,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,362,Jacquet,5.0,5.0,Liverpool,83.42,83.1,81.15,81.15,81.15,4.16,3.24,2.8,3.38,3.66
D,363,Leoni,4.0,4.0,Liverpool,0.0,0.0,1.87,1.87,1.87,0.0,0.0,0.22,0.22,0.23
D,364,Tsimikas,4.9,4.9,Liverpool,15.3,13.95,13.5,13.5,13.5,0.75,0.57,0.51,0.54,0.6
D,365,Ramsay,4.0,4.0,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,579,Araujo,5.4,5.4,Liverpool,79.05,58.8,49.2,46.95,46.95,3.87,2.15,1.68,1.79,2.03
D,387,O'Reilly,6.4,6.4,Man City,69.9,72.3,72.3,72.3,72.3,3.2,4.95,2.97,4.96,3.85
