,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
10,0.0,0.0,184029,0,0,-3,3,0,3,0.0,0.0,0,Martin,0.0,13,False,Ankle injury - Unknown return date,2024-09-10T00:30:06.311550Z,82,184029.jpg,2.3,Ødegaard,3.6,False,,i,1,3,7,99177,62,1300133,3645,0.0,0.9,Ødegaard,161.0,253,0,0,2,1,0,0,0,1,0,0,0,29,34.4,75.0,60.0,17.0,3,0.46,0.74,1.20,2.93,275,126,102,75,111,70,174,90,3.0,,1.0,,2.0,,0.16,0.0,0.26,0.42,1.04,0.36,12,8,664,303,179,79,98,31,1.07,0.71
11,100.0,100.0,154561,0,0,1,-1,1,1,5.0,5.5,2,David,4.0,15,True,,2024-09-25T21:30:06.211210Z,56,154561.jpg,5.1,Raya Martin,31.9,False,,a,1,3,36,1501705,17769,929008,7670,0.7,6.4,Raya,200.0,630,0,0,3,6,0,0,0,1,0,25,6,124,212.6,0.0,0.0,21.3,7,0.00,0.01,0.01,7.40,12,4,657,70,654,70,135,4,,,,,,,0.0,3.57,0.0,0.0,1.06,0.86,104,1,43,5,27,5,7,1,1.0,0.43
12,100.0,100.0,204480,0,0,-2,2,0,3,2.2,2.7,2,Declan,1.2,16,False,,2024-08-31T21:00:04.536499Z,63,204480.jpg,1.3,Rice,2.9,False,,a,1,3,8,92338,1001,446840,2108,0.2,1.3,Rice,241.0,492,0,0,2,6,0,0,0,2,1,0,0,55,71.8,111.9,67.0,24.5,6,0.39,0.62,1.01,4.76,183,70,50,40,101,62,105,62,2.0,,2.0,,,,0.07,0.0,0.11,0.18,0.87,1.1,57,36,230,112,292,149,111,37,1.1,0.37
13,100.0,100.0,223340,0,0,1,-1,2,3,8.5,9.0,16,Bukayo,7.5,17,True,,2024-09-15T23:00:06.002662Z,101,223340.jpg,7.7,Saka,33.7,False,,a,1,3,54,1831913,51277,1579207,6567,0.7,5.3,Saka,241.0,566,2,7,3,5,0,0,0,1,0,0,8,232,295.2,378.4,341.0,101.4,7,2.00,3.15,5.15,5.57,3,2,1,1,3,2,1,1,1.0,,,,1.0,,0.32,0.0,0.5,0.82,0.89,0.8,4,3,4,3,6,4,5,4,1.11,0.48
14,,,462424,0,0,0,0,0,2,3.0,3.5,2,William,2.0,18,False,,,60,462424.jpg,3.1,Saliba,32.5,False,,a,1,3,22,628056,4154,1380211,17583,0.3,3.7,Saliba,73.0,630,0,0,3,6,0,0,0,2,0,0,0,103,119.4,9.6,4.0,13.4,7,0.00,0.07,0.07,7.40,96,35,314,95,321,101,214,70,,,,,,,0.0,0.0,0.01,0.01,1.06,0.86,81,6,161,54,108,30,6,1,1.0,0.43
15,,,167199,0,0,0,0,0,3,3.0,3.5,2,Thomas,2.0,20,False,,,50,167199.jpg,3.3,Partey,1.4,False,,a,1,3,23,212968,687,119455,2266,0.4,4.6,Thomas,81.0,617,1,0,3,6,0,0,0,2,0,0,3,119,140.2,93.3,28.0,26.2,7,0.27,0.37,0.64,7.40,61,21,74,59,194,111,93,55,,,,,,,0.04,0.0,0.05,0.09,1.08,0.88,197,124,159,67,92,39,176,54,1.02,0.44
16,0.0,0.0,192895,0,0,-1,1,0,2,0.0,0.0,0,Kieran,0.0,21,False,Hamstring injury - Unknown return date,2024-08-12T14:30:04.394338Z,44,192895.jpg,0.0,Tierney,0.0,False,,i,1,3,0,397,8,3762,17,0.0,0.0,Tierney,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,515,197,502,196,468,183,518,197,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,512,114,478,185,522,196,581,198,0.0,0.0
17,100.0,75.0,223723,0,0,-2,2,0,2,1.2,1.3,1,Tomiyasu,0.2,22,False,,2024-08-12T14:30:04.404182Z,48,223723.jpg,1.0,Takehiro,0.0,False,,a,1,3,1,455,28,5843,25,0.0,0.2,Tomiyasu,108.0,6,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.3,7.0,0.8,0,0.46,0.00,0.46,0.04,413,137,387,133,285,89,402,131,,,,,,,6.9,0.0,0.0,6.9,0.6,0.0,326,37,348,115,352,122,547,190,0.0,0.0
18,,,116216,0,0,-1,1,1,3,4.5,5.0,1,Leandro,3.5,23,False,,,69,116216.jpg,3.3,Trossard,2.9,False,,a,1,3,23,242780,2711,188268,4830,0.5,3.3,Trossard,21.0,344,2,1,1,5,0,0,0,0,1,0,3,87,111.8,111.7,123.0,34.4,4,1.45,0.32,1.77,3.05,107,38,52,42,50,28,54,37,4.0,,,,,,0.38,0.0,0.08,0.46,0.8,1.31,29,16,62,31,100,45,112,38,1.05,0.26
19,75.0,75.0,198869,-1,1,-2,2,0,2,2.1,2.5,0,Benjamin,1.8,24,False,Groin Injury - 75% chance of playing,2024-10-02T00:30:05.462303Z,63,198869.jpg,4.2,White,5.3,False,,d,1,3,21,112833,66,616624,15536,0.3,3.3,White,241.0,405,0,0,3,2,0,0,0,0,0,0,0,79,62.6,10.9,17.0,9.1,4,0.11,0.09,0.20,5.88,200,77,306,93,228,62,258,82,,,,,,,0.02,0.0,0.02,0.04,1.31,0.44,56,2,183,64,53,10,73,28,0.89,0.67
20,50.0,0.0,206325,0,0,-2,2,0,2,0.5,0.0,0,Oleksandr,0.0,25,False,Calf injury - 50% chance of playing,2024-09-15T23:00:06.018330Z,48,206325.jpg,3.5,Zinchenko,1.1,False,,d,1,3,7,73874,14,262269,1488,0.0,1.5,Zinchenko,225.0,78,0,0,1,0,0,0,0,0,0,0,0,25,7.2,4.9,6.0,1.8,1,0.00,0.04,0.04,0.60,377,128,332,104,299,96,376,122,,,,,,,0.0,0.0,0.05,0.05,0.69,0.0,324,35,582,211,81,22,184,67,1.15,1.15
21,0.0,,69752,0,0,-2,2,0,1,0.0,1.5,0,Norberto,0.0,73,False,Ineligible to face his parent club on 19/10. - Expected back 27 Oct,2024-10-05T17:30:06.760449Z,43,69752.jpg,3.5,Murara Neto,1.3,False,,n,1,3,7,78495,161,179488,1832,0.0,1.6,Neto,30.0,180,0,0,0,2,0,0,0,0,0,11,0,30,77.8,0.0,0.0,7.8,2,0.00,0.00,0.00,2.91,170,21,480,40,441,34,279,21,,,,,,,0.0,5.5,0.0,0.0,1.46,1.0,551,37,453,55,77,10,178,26,1.0,0.0
22,,,103955,0,0,-3,3,0,3,1.8,2.3,1,Raheem,0.8,186,False,,,67,103955.jpg,1.0,Sterling,1.1,False,,a,1,3,3,38773,274,120589,775,0.1,0.4,Sterling,241.0,85,0,0,0,1,0,0,0,0,0,0,0,9,2.8,15.1,29.0,4.7,1,0.29,0.05,0.34,0.44,403,201,280,170,192,110,320,161,,,,,,,0.31,0.0,0.05,0.36,0.47,1.06,38,20,287,147,397,202,193,64,1.06,0.0
23,100.0,100.0,466075,0,0,-2,2,1,2,3.8,4.3,2,Riccardo,2.8,578,False,,2024-09-08T23:00:07.138595Z,58,466075.jpg,2.6,Calafiori,2.2,False,,a,1,3,13,124774,3502,177452,1542,0.5,2.2,Calafiori,106.0,294,1,0,0,4,0,0,0,1,0,0,1,46,90.6,35.4,100.0,22.6,3,0.50,0.40,0.90,3.14,143,55,201,52,62,8,115,25,,,,,,,0.15,0.0,0.12,0.27,0.96,1.22,95,8,108,30,156,44,131,49,0.92,0.0
24,,,499169,0,0,0,0,0,3,1.0,1.5,0,Myles,0.0,597,False,,,45,499169.jpg,0.0,Lewis-Skelly,0.1,False,,a,1,3,0,5510,69,4252,72,0.0,0.0,Lewis-Skelly,241.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.49,577,246,574,251,552,238,580,248,,,,,,,0.0,0.0,0.0,0.0,44.1,90.0,444,264,548,227,584,251,488,187,0.0,0.0
25,100.0,100.0,195384,0,0,0,0,0,3,1.2,1.7,1,Mikel,0.2,633,False,,2024-08-30T13:30:05.886390Z,60,195384.jpg,1.0,Merino,0.0,False,,a,1,3,1,2439,101,1660,41,0.0,0.2,Merino,200.0,29,0,0,0,0,0,0,0,0,0,0,0,7,18.6,11.9,2.0,3.3,0,0.00,0.03,0.03,0.28,314,150,296,178,348,195,342,171,,,,,,,0.0,0.0,0.09,0.09,0.87,0.0,79,52,365,186,392,198,612,270,0.0,0.0
26,,,498046,0,0,0,0,0,3,1.0,1.5,0,Salah-Eddine,0.0,638,False,,,45,498046.jpg,0.0,Oulad M'hand,0.0,False,,a,1,3,0,1363,14,731,23,0.0,0.0,Oulad M'hand,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,576,245,573,250,551,237,579,247,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,443,263,547,226,583,250,619,274,0.0,0.0
27,,,551221,0,0,0,0,0,1,1.0,1.5,0,Tommy,0.0,639,False,,,45,551221.jpg,0.0,Setford,0.0,False,,a,1,3,0,1459,30,995,35,0.0,0.0,Setford,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,591,69,588,61,567,59,594,69,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,466,20,565,69,598,69,584,68,0.0,0.0
28,,,588793,0,0,0,0,0,2,1.0,1.5,0,Maldini,0.0,657,False,,,40,588793.jpg,0.0,Kacurri,0.0,False,,a,1,3,0,5119,105,1826,99,0.0,0.0,Kacurri,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,491,179,475,179,433,160,494,179,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,662,215,445,163,498,178,515,184,0.0,0.0
29,,,606745,0,0,0,0,0,2,1.0,1.5,0,Ayden,0.0,658,False,,,40,606745.jpg,0.0,Heaven,0.0,False,,a,1,3,0,3104,63,1167,75,0.0,0.0,Heaven,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,493,181,477,181,435,162,496,181,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,664,217,447,165,500,180,550,191,0.0,0.0
30,,,588796,0,0,0,0,0,3,1.0,1.5,0,Ismeal,0.0,659,False,,,45,588796.jpg,0.0,Kabia,0.0,False,,a,1,3,0,996,29,396,24,0.0,0.0,Kabia,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,601,265,598,270,577,258,604,267,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,479,291,575,248,608,270,626,277,0.0,0.0
31,,,499167,0,0,0,0,0,2,1.0,1.5,0,Josh,0.0,662,False,,,40,499167.jpg,0.0,Nichols,0.0,False,,a,1,3,0,915,67,155,34,0.0,0.0,Nichols,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,472,162,456,162,412,141,475,162,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,640,195,425,145,479,161,616,205,0.0,0.0
32,,,461025,0,0,0,0,0,4,2.0,2.5,0,Nathan,0.0,665,False,,,45,461025.jpg,0.0,Butler-Oyedeji,0.0,False,,a,1,3,0,266,266,16,16,0.0,0.0,Butler-Oyedeji,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,554,46,549,46,525,44,557,47,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,413,66,524,43,561,49,654,74,0.0,0.0
33,75.0,75.0,215711,0,0,-1,1,0,3,1.1,1.1,0,Leon,1.5,28,False,Knock - 75% chance of playing,2024-10-04T14:00:05.587137Z,64,215711.jpg,2.0,Bailey,1.1,False,,d,2,7,10,99881,48,346709,1627,0.2,1.6,Bailey,107.0,286,0,1,0,4,0,0,0,1,0,0,0,40,35.2,81.6,53.0,16.8,4,0.32,1.02,1.34,2.81,273,124,95,71,123,78,176,91,3.0,,4.0,,,,0.1,0.0,0.32,0.42,0.88,1.26,53,34,211,99,217,96,188,62,1.26,0.0
34,,,88894,0,0,-3,3,0,3,1.2,1.2,0,Ross,1.2,29,False,,,52,88894.jpg,1.4,Barkley,0.4,False,,a,2,7,7,11357,148,56824,256,0.2,1.3,Barkley,241.0,121,0,1,0,2,0,0,0,1,0,0,0,26,35.0,30.7,17.0,8.2,0,0.12,0.11,0.23,0.96,274,125,214,132,226,130,272,138,,,,,,,0.09,0.0,0.08,0.17,0.71,1.49,173,107,224,106,278,138,274,90,0.0,0.0
35,0.0,0.0,491287,0,0,-1,1,0,3,0.0,0.0,0,Enzo,0.0,30,False,Loaned to Valencia CF,2024-08-31T06:33:47.934620Z,49,491287.jpg,0.0,Barrenechea,0.0,False,,u,2,7,0,872,0,4805,17,0.0,0.0,Barrenechea,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,625,280,620,281,612,277,627,281,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,303,202,609,269,629,281,582,249,0.0,0.0
36,,,195546,0,0,-2,2,0,3,0.8,0.8,0,Emiliano,0.8,31,False,,,53,195546.jpg,1.0,Buendía Stati,0.1,False,,a,2,7,3,3901,59,10053,67,0.2,0.6,Buendia,10.0,13,0,0,0,0,0,0,0,0,0,0,0,8,0.8,6.6,3.0,1.0,0,0.09,0.01,0.10,0.16,412,205,323,186,326,183,397,201,,,,,,,0.62,0.0,0.07,0.69,1.11,0.0,160,95,280,143,381,191,445,161,0.0,0.0
37,100.0,100.0,199796,0,0,-1,1,0,2,0.0,0.0,0,Matty,0.0,32,False,,2024-08-24T21:30:05.205042Z,44,199796.jpg,1.5,Cash,1.1,False,,a,2,7,3,41242,245,237497,328,0.0,0.7,Cash,172.0,96,0,0,0,1,0,0,0,0,0,0,0,10,9.6,12.4,4.0,2.6,2,0.00,0.01,0.01,1.53,359,124,289,84,312,98,356,115,,,,,,,0.0,0.0,0.01,0.01,1.43,0.94,514,115,479,186,258,83,185,68,1.88,0.0
38,0.0,0.0,151589,0,0,0,0,0,3,0.0,0.0,0,Leander,0.0,33,False,On loan to Anderlecht for the rest of the season,2024-09-02T10:45:36.198316Z,45,151589.jpg,0.0,Dendoncker,0.4,False,,u,2,7,0,18187,0,74543,416,0.0,0.0,Dendoncker,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,536,216,530,221,504,207,539,218,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,366,229,505,195,543,221,283,92,0.0,0.0
39,0.0,0.0,243557,0,0,0,0,0,3,0.0,0.0,0,Moussa,0.0,34,False,Permanent transfer to Al Ittihad,2024-07-26T08:50:40.300928Z,65,243557.jpg,0.0,Diaby,0.0,False,,u,2,7,0,0,0,3168,7,0.0,0.0,Diaby,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,662,303,663,303,663,303,663,303,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46,28,658,302,663,303,597,259,0.0,0.0
40,100.0,100.0,165659,0,0,0,0,0,2,0.8,0.8,0,Diego Carlos,0.8,35,False,,2024-09-25T21:30:06.256588Z,45,165659.jpg,1.5,Santos Silva,0.4,False,,a,2,7,3,15942,291,44193,182,0.2,0.7,Diego Carlos,30.0,180,0,0,0,3,0,0,0,0,0,0,0,8,29.4,3.5,0.0,3.3,2,0.00,0.02,0.02,1.69,286,101,340,108,506,200,339,111,,,,,,,0.0,0.0,0.01,0.01,0.84,1.5,370,59,264,84,261,85,278,100,1.0,0.0
41,,,101188,0,0,1,-1,1,2,1.2,1.2,0,Lucas,1.2,36,False,,,46,101188.jpg,2.7,Digne,7.4,False,,a,2,7,16,813461,1372,312000,4385,0.3,3.5,Digne,73.0,434,0,2,0,8,0,0,0,1,0,0,2,75,120.2,102.2,2.0,22.5,6,0.00,0.97,0.97,4.63,95,34,62,12,338,110,117,27,4.0,,2.0,,,,0.0,0.0,0.2,0.2,0.96,1.66,345,46,217,72,135,38,55,19,1.24,0.0
42,0.0,0.0,461421,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,37,False,Permanent transfer to West Bromwich Albion,2024-08-07T08:21:33.016106Z,50,461421.jpg,0.0,Dobbin,0.0,False,,u,2,7,0,0,0,242,0,0.0,0.0,Dobbin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,635,287,634,288,628,285,637,288,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,229,148,624,280,638,288,658,299,0.0,0.0
43,,,476344,0,0,2,-2,0,4,3.0,3.0,0,Jhon,3.0,38,False,,,62,476344.jpg,4.3,Durán,6.7,False,,a,2,7,26,844930,12630,235717,6000,0.5,4.2,Duran,48.0,157,4,0,0,4,0,0,0,1,0,0,5,118,139.8,20.3,106.0,26.7,0,2.07,0.14,2.21,2.82,63,9,248,27,60,20,90,17,,,,,,,1.19,0.0,0.08,1.27,1.62,2.29,73,21,88,17,46,12,61,11,0.0,0.0
44,,,462492,0,0,0,0,0,1,0.0,0.0,0,Joe,0.0,39,False,,,40,462492.jpg,0.0,Gauci,0.9,False,,a,2,7,0,50149,335,29327,288,0.0,0.0,Gauci,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,463,52,447,32,402,26,466,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,629,64,415,47,469,52,208,28,0.0,0.0
45,,,123354,0,0,0,0,0,2,0.0,0.0,0,Kortney,0.0,40,False,,,40,123354.jpg,0.0,Hause,0.6,False,,a,2,7,0,29874,154,31508,328,0.0,0.0,Hause,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,431,141,414,141,368,118,434,141,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,589,165,382,122,439,141,232,81,0.0,0.0
46,0.0,0.0,469247,0,0,-1,1,0,3,0.0,0.0,0,Samuel,0.0,41,False,Season long loan to Bologna,2024-08-29T11:07:04.555253Z,54,469247.jpg,0.0,Iling-Junior,0.0,False,,u,2,7,0,342,0,6301,10,0.0,0.0,Iling Jr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,652,297,651,297,647,294,653,297,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,141,83,645,293,653,297,577,245,0.0,0.0
47,50.0,0.0,226944,0,0,0,0,0,3,0.0,0.0,0,Boubacar,0.0,42,False,Lack of match fitness - 50% chance of playing,2024-07-17T13:30:04.954579Z,50,226944.jpg,0.0,Kamara,0.0,False,,d,2,7,0,205,1,328,2,0.0,0.0,Kamara,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,629,283,628,284,621,280,631,284,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,214,136,617,275,632,284,650,293,0.0,0.0
48,0.0,0.0,465390,0,0,0,0,0,2,0.0,0.0,0,Kaine,0.0,43,False,Has joined Preston North End for the rest of the season,2024-08-09T11:14:21.895838Z,40,465390.jpg,0.0,Kesler-Hayden,0.0,False,,u,2,7,0,0,0,1291,6,0.0,0.0,Kesler-Hayden,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,466,159,450,159,405,137,469,159,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,632,190,418,141,472,157,618,207,0.0,0.0
49,,,199798,0,0,0,0,1,2,2.8,2.8,0,Ezri,2.8,44,False,,,45,199798.jpg,2.7,Konsa Ngoyo,13.7,False,,a,2,7,16,759702,3036,599865,5014,0.6,3.6,Konsa,241.0,540,1,0,0,9,0,0,0,0,0,0,1,81,117.0,38.0,46.0,20.1,6,0.28,0.07,0.35,6.37,101,36,190,44,138,24,142,38,,,,,,,0.05,0.0,0.01,0.06,1.06,1.5,374,62,95,25,134,37,27,9,1.0,0.0
